# Exported by snowmicropyn 1.2.1 (git hash 25c665906cd9d26085fa9eab6ba842a7f4b41101)
distance [mm],force [N]
225.0372,0.0509
225.0413,0.0470
225.0454,0.0458
225.0496,0.0509
225.0537,0.0445
225.0578,0.0521
225.0620,0.0458
225.0661,0.0496
225.0702,0.0509
225.0744,0.0483
225.0785,0.0483
225.0826,0.0496
225.0868,0.0445
225.0909,0.0432
225.0950,0.0458
225.0992,0.0420
225.1033,0.0432
225.1074,0.0432
225.1116,0.0445
225.1157,0.0483
225.1198,0.0458
225.1240,0.0483
225.1281,0.0509
225.1322,0.0496
225.1364,0.0509
225.1405,0.0521
225.1446,0.0509
225.1488,0.0521
225.1529,0.0496
225.1570,0.0470
225.1611,0.0496
225.1653,0.0496
225.1694,0.0470
225.1735,0.0509
225.1777,0.0509
225.1818,0.0509
225.1859,0.0547
225.1901,0.0534
225.1942,0.0521
225.1983,0.0509
225.2025,0.0509
225.2066,0.0470
225.2107,0.0458
225.2149,0.0420
225.2190,0.0343
225.2231,0.0407
225.2273,0.0407
225.2314,0.0432
225.2355,0.0420
225.2397,0.0458
225.2438,0.0458
225.2479,0.0509
225.2521,0.0509
225.2562,0.0483
225.2603,0.0470
225.2645,0.0458
225.2686,0.0407
225.2727,0.0470
225.2769,0.0458
225.2810,0.0458
225.2851,0.0407
225.2892,0.0445
225.2934,0.0432
225.2975,0.0432
225.3016,0.0394
225.3058,0.0432
225.3099,0.0394
225.3140,0.0445
225.3182,0.0394
225.3223,0.0432
225.3264,0.0432
225.3306,0.0445
225.3347,0.0458
225.3388,0.0458
225.3430,0.0445
225.3471,0.0496
225.3512,0.0470
225.3554,0.0509
225.3595,0.0470
225.3636,0.0521
225.3678,0.0483
225.3719,0.0509
225.3760,0.0496
225.3802,0.0458
225.3843,0.0521
225.3884,0.0458
225.3926,0.0521
225.3967,0.0470
225.4008,0.0509
225.4049,0.0496
225.4091,0.0483
225.4132,0.0470
225.4173,0.0496
225.4215,0.0470
225.4256,0.0432
225.4297,0.0432
225.4339,0.0483
225.4380,0.0432
225.4421,0.0509
225.4463,0.0445
225.4504,0.0470
225.4545,0.0458
225.4587,0.0470
225.4628,0.0496
225.4669,0.0521
225.4711,0.0496
225.4752,0.0509
225.4793,0.0496
225.4835,0.0534
225.4876,0.0496
225.4917,0.0521
225.4959,0.0432
225.5000,0.0483
225.5041,0.0445
225.5083,0.0496
225.5124,0.0458
225.5165,0.0458
225.5207,0.0496
225.5248,0.0445
225.5289,0.0483
225.5330,0.0470
225.5372,0.0483
225.5413,0.0483
225.5454,0.0496
225.5496,0.0496
225.5537,0.0521
225.5578,0.0509
225.5620,0.0521
225.5661,0.0496
225.5702,0.0521
225.5744,0.0496
225.5785,0.0496
225.5826,0.0483
225.5868,0.0483
225.5909,0.0470
225.5950,0.0432
225.5992,0.0483
225.6033,0.0470
225.6074,0.0470
225.6116,0.0445
225.6157,0.0470
225.6198,0.0496
225.6240,0.0470
225.6281,0.0470
225.6322,0.0470
225.6364,0.0534
225.6405,0.0521
225.6446,0.0509
225.6488,0.0483
225.6529,0.0509
225.6570,0.0458
225.6611,0.0470
225.6653,0.0496
225.6694,0.0534
225.6735,0.0458
225.6777,0.0483
225.6818,0.0509
225.6859,0.0521
225.6901,0.0547
225.6942,0.0496
225.6983,0.0483
225.7025,0.0470
225.7066,0.0509
225.7107,0.0470
225.7149,0.0496
225.7190,0.0470
225.7231,0.0483
225.7273,0.0470
225.7314,0.0458
225.7355,0.0483
225.7397,0.0483
225.7438,0.0509
225.7479,0.0458
225.7521,0.0496
225.7562,0.0483
225.7603,0.0483
225.7645,0.0470
225.7686,0.0445
225.7727,0.0458
225.7769,0.0470
225.7810,0.0483
225.7851,0.0483
225.7892,0.0496
225.7934,0.0458
225.7975,0.0521
225.8016,0.0547
225.8058,0.0560
225.8099,0.0547
225.8140,0.0534
225.8182,0.0547
225.8223,0.0547
225.8264,0.0534
225.8306,0.0509
225.8347,0.0458
225.8388,0.0483
225.8430,0.0420
225.8471,0.0521
225.8512,0.0407
225.8554,0.0483
225.8595,0.0420
225.8636,0.0496
225.8678,0.0445
225.8719,0.0432
225.8760,0.0445
225.8802,0.0445
225.8843,0.0432
225.8884,0.0420
225.8926,0.0470
225.8967,0.0394
225.9008,0.0445
225.9049,0.0432
225.9091,0.0509
225.9132,0.0483
225.9173,0.0534
225.9215,0.0445
225.9256,0.0509
225.9297,0.0483
225.9339,0.0496
225.9380,0.0483
225.9421,0.0445
225.9463,0.0445
225.9504,0.0445
225.9545,0.0458
225.9587,0.0432
225.9628,0.0445
225.9669,0.0420
225.9711,0.0432
225.9752,0.0483
225.9793,0.0445
225.9835,0.0483
225.9876,0.0470
225.9917,0.0483
225.9959,0.0496
226.0000,0.0509
226.0041,0.0445
226.0083,0.0483
226.0124,0.0458
226.0165,0.0458
226.0207,0.0470
226.0248,0.0483
226.0289,0.0470
226.0330,0.0483
226.0372,0.0496
226.0413,0.0509
226.0454,0.0496
226.0496,0.0458
226.0537,0.0509
226.0578,0.0483
226.0620,0.0483
226.0661,0.0458
226.0702,0.0483
226.0744,0.0509
226.0785,0.0458
226.0826,0.0509
226.0868,0.0483
226.0909,0.0521
226.0950,0.0458
226.0992,0.0521
226.1033,0.0496
226.1074,0.0534
226.1116,0.0534
226.1157,0.0470
226.1198,0.0458
226.1240,0.0445
226.1281,0.0458
226.1322,0.0496
226.1364,0.0521
226.1405,0.0470
226.1446,0.0470
226.1488,0.0470
226.1529,0.0470
226.1570,0.0496
226.1611,0.0496
226.1653,0.0509
226.1694,0.0509
226.1735,0.0509
226.1777,0.0521
226.1818,0.0509
226.1859,0.0521
226.1901,0.0547
226.1942,0.0547
226.1983,0.0572
226.2025,0.0585
226.2066,0.0547
226.2107,0.0560
226.2149,0.0496
226.2190,0.0445
226.2231,0.0496
226.2273,0.0432
226.2314,0.0509
226.2355,0.0432
226.2397,0.0496
226.2438,0.0445
226.2479,0.0458
226.2521,0.0470
226.2562,0.0432
226.2603,0.0458
226.2645,0.0432
226.2686,0.0445
226.2727,0.0445
226.2769,0.0483
226.2810,0.0458
226.2851,0.0496
226.2892,0.0445
226.2934,0.0470
226.2975,0.0509
226.3016,0.0496
226.3058,0.0547
226.3099,0.0483
226.3140,0.0496
226.3182,0.0458
226.3223,0.0509
226.3264,0.0458
226.3306,0.0496
226.3347,0.0445
226.3388,0.0470
226.3430,0.0445
226.3471,0.0470
226.3512,0.0483
226.3554,0.0509
226.3595,0.0496
226.3636,0.0572
226.3678,0.0560
226.3719,0.0534
226.3760,0.0585
226.3802,0.0547
226.3843,0.0585
226.3884,0.0534
226.3926,0.0509
226.3967,0.0521
226.4008,0.0509
226.4049,0.0496
226.4091,0.0496
226.4132,0.0496
226.4173,0.0496
226.4215,0.0483
226.4256,0.0483
226.4297,0.0445
226.4339,0.0420
226.4380,0.0445
226.4421,0.0470
226.4463,0.0496
226.4504,0.0483
226.4545,0.0432
226.4587,0.0432
226.4628,0.0420
226.4669,0.0458
226.4711,0.0470
226.4752,0.0445
226.4793,0.0445
226.4835,0.0458
226.4876,0.0407
226.4917,0.0432
226.4959,0.0420
226.5000,0.0483
226.5041,0.0509
226.5083,0.0496
226.5124,0.0470
226.5165,0.0496
226.5207,0.0470
226.5248,0.0470
226.5289,0.0509
226.5330,0.0496
226.5372,0.0496
226.5413,0.0470
226.5454,0.0509
226.5496,0.0470
226.5537,0.0534
226.5578,0.0483
226.5620,0.0496
226.5661,0.0496
226.5702,0.0521
226.5744,0.0496
226.5785,0.0547
226.5826,0.0483
226.5868,0.0483
226.5909,0.0445
226.5950,0.0432
226.5992,0.0356
226.6033,0.0394
226.6074,0.0420
226.6116,0.0458
226.6157,0.0458
226.6198,0.0483
226.6240,0.0470
226.6281,0.0470
226.6322,0.0445
226.6364,0.0458
226.6405,0.0470
226.6446,0.0458
226.6488,0.0470
226.6529,0.0458
226.6570,0.0496
226.6611,0.0521
226.6653,0.0509
226.6694,0.0470
226.6735,0.0420
226.6777,0.0394
226.6818,0.0407
226.6859,0.0394
226.6901,0.0420
226.6942,0.0420
226.6983,0.0420
226.7025,0.0445
226.7066,0.0483
226.7107,0.0470
226.7149,0.0483
226.7190,0.0496
226.7231,0.0534
226.7273,0.0509
226.7314,0.0509
226.7355,0.0470
226.7397,0.0470
226.7438,0.0458
226.7479,0.0470
226.7521,0.0483
226.7562,0.0496
226.7603,0.0521
226.7645,0.0483
226.7686,0.0432
226.7727,0.0483
226.7769,0.0496
226.7810,0.0534
226.7851,0.0521
226.7892,0.0534
226.7934,0.0483
226.7975,0.0509
226.8016,0.0509
226.8058,0.0547
226.8099,0.0470
226.8140,0.0509
226.8182,0.0420
226.8223,0.0496
226.8264,0.0458
226.8306,0.0521
226.8347,0.0496
226.8388,0.0496
226.8430,0.0458
226.8471,0.0496
226.8512,0.0470
226.8554,0.0483
226.8595,0.0521
226.8636,0.0521
226.8678,0.0534
226.8719,0.0509
226.8760,0.0521
226.8802,0.0521
226.8843,0.0547
226.8884,0.0547
226.8926,0.0534
226.8967,0.0547
226.9008,0.0547
226.9049,0.0534
226.9091,0.0534
226.9132,0.0496
226.9173,0.0509
226.9215,0.0521
226.9256,0.0534
226.9297,0.0496
226.9339,0.0509
226.9380,0.0496
226.9421,0.0534
226.9463,0.0470
226.9504,0.0470
226.9545,0.0445
226.9587,0.0521
226.9628,0.0458
226.9669,0.0521
226.9711,0.0470
226.9752,0.0470
226.9793,0.0445
226.9835,0.0483
226.9876,0.0470
226.9917,0.0483
226.9959,0.0470
227.0000,0.0470
227.0041,0.0470
227.0083,0.0483
227.0124,0.0483
227.0165,0.0496
227.0207,0.0509
227.0248,0.0483
227.0289,0.0534
227.0330,0.0470
227.0372,0.0560
227.0413,0.0483
227.0454,0.0534
227.0496,0.0470
227.0537,0.0470
227.0578,0.0470
227.0620,0.0483
227.0661,0.0509
227.0702,0.0496
227.0744,0.0521
227.0785,0.0496
227.0826,0.0521
227.0868,0.0470
227.0909,0.0470
227.0950,0.0432
227.0992,0.0458
227.1033,0.0496
227.1074,0.0560
227.1116,0.0534
227.1157,0.0572
227.1198,0.0509
227.1240,0.0470
227.1281,0.0458
227.1322,0.0509
227.1364,0.0483
227.1405,0.0509
227.1446,0.0496
227.1488,0.0521
227.1529,0.0483
227.1570,0.0458
227.1611,0.0445
227.1653,0.0470
227.1694,0.0483
227.1735,0.0470
227.1777,0.0458
227.1818,0.0483
227.1859,0.0458
227.1901,0.0445
227.1942,0.0407
227.1983,0.0432
227.2025,0.0407
227.2066,0.0420
227.2107,0.0458
227.2149,0.0470
227.2190,0.0509
227.2231,0.0458
227.2273,0.0445
227.2314,0.0470
227.2355,0.0496
227.2397,0.0521
227.2438,0.0534
227.2479,0.0509
227.2521,0.0509
227.2562,0.0483
227.2603,0.0458
227.2645,0.0369
227.2686,0.0420
227.2727,0.0432
227.2768,0.0496
227.2810,0.0483
227.2851,0.0534
227.2892,0.0458
227.2934,0.0432
227.2975,0.0407
227.3016,0.0483
227.3058,0.0483
227.3099,0.0534
227.3140,0.0483
227.3182,0.0496
227.3223,0.0483
227.3264,0.0496
227.3306,0.0483
227.3347,0.0445
227.3388,0.0445
227.3430,0.0407
227.3471,0.0470
227.3512,0.0432
227.3554,0.0483
227.3595,0.0420
227.3636,0.0470
227.3678,0.0445
227.3719,0.0432
227.3760,0.0483
227.3802,0.0496
227.3843,0.0509
227.3884,0.0496
227.3926,0.0496
227.3967,0.0470
227.4008,0.0458
227.4049,0.0470
227.4091,0.0458
227.4132,0.0509
227.4173,0.0509
227.4215,0.0534
227.4256,0.0521
227.4297,0.0509
227.4339,0.0483
227.4380,0.0458
227.4421,0.0496
227.4463,0.0483
227.4504,0.0521
227.4545,0.0483
227.4587,0.0483
227.4628,0.0483
227.4669,0.0483
227.4711,0.0496
227.4752,0.0470
227.4793,0.0483
227.4835,0.0445
227.4876,0.0483
227.4917,0.0445
227.4959,0.0470
227.5000,0.0445
227.5041,0.0458
227.5083,0.0420
227.5124,0.0445
227.5165,0.0445
227.5207,0.0496
227.5248,0.0496
227.5289,0.0496
227.5330,0.0509
227.5372,0.0496
227.5413,0.0521
227.5454,0.0496
227.5496,0.0521
227.5537,0.0534
227.5578,0.0572
227.5620,0.0560
227.5661,0.0585
227.5702,0.0547
227.5744,0.0534
227.5785,0.0509
227.5826,0.0496
227.5868,0.0547
227.5909,0.0534
227.5950,0.0560
227.5992,0.0496
227.6033,0.0521
227.6074,0.0483
227.6116,0.0496
227.6157,0.0470
227.6198,0.0458
227.6240,0.0483
227.6281,0.0445
227.6322,0.0483
227.6364,0.0432
227.6405,0.0496
227.6446,0.0470
227.6488,0.0458
227.6529,0.0369
227.6570,0.0509
227.6611,0.0470
227.6653,0.0560
227.6694,0.0509
227.6735,0.0496
227.6777,0.0458
227.6818,0.0483
227.6859,0.0496
227.6901,0.0572
227.6942,0.0521
227.6983,0.0509
227.7025,0.0483
227.7066,0.0496
227.7107,0.0470
227.7149,0.0470
227.7190,0.0445
227.7231,0.0521
227.7273,0.0458
227.7314,0.0509
227.7355,0.0458
227.7397,0.0483
227.7438,0.0445
227.7479,0.0458
227.7521,0.0458
227.7562,0.0432
227.7603,0.0534
227.7645,0.0458
227.7686,0.0534
227.7727,0.0445
227.7768,0.0547
227.7810,0.0458
227.7851,0.0509
227.7892,0.0458
227.7934,0.0534
227.7975,0.0496
227.8016,0.0585
227.8058,0.0534
227.8099,0.0585
227.8140,0.0534
227.8182,0.0534
227.8223,0.0432
227.8264,0.0521
227.8306,0.0470
227.8347,0.0509
227.8388,0.0483
227.8430,0.0496
227.8471,0.0470
227.8512,0.0496
227.8554,0.0470
227.8595,0.0521
227.8636,0.0458
227.8678,0.0534
227.8719,0.0470
227.8760,0.0521
227.8802,0.0483
227.8843,0.0470
227.8884,0.0458
227.8926,0.0483
227.8967,0.0509
227.9008,0.0496
227.9049,0.0534
227.9091,0.0547
227.9132,0.0547
227.9173,0.0521
227.9215,0.0496
227.9256,0.0509
227.9297,0.0521
227.9339,0.0509
227.9380,0.0509
227.9421,0.0509
227.9463,0.0496
227.9504,0.0509
227.9545,0.0470
227.9587,0.0509
227.9628,0.0496
227.9669,0.0483
227.9711,0.0496
227.9752,0.0483
227.9793,0.0483
227.9835,0.0483
227.9876,0.0458
227.9917,0.0470
227.9959,0.0432
228.0000,0.0470
228.0041,0.0458
228.0083,0.0470
228.0124,0.0470
228.0165,0.0483
228.0207,0.0470
228.0248,0.0470
228.0289,0.0445
228.0330,0.0470
228.0372,0.0420
228.0413,0.0483
228.0454,0.0458
228.0496,0.0483
228.0537,0.0445
228.0578,0.0483
228.0620,0.0470
228.0661,0.0458
228.0702,0.0470
228.0744,0.0470
228.0785,0.0483
228.0826,0.0432
228.0868,0.0470
228.0909,0.0432
228.0950,0.0470
228.0992,0.0407
228.1033,0.0458
228.1074,0.0407
228.1116,0.0458
228.1157,0.0470
228.1198,0.0509
228.1240,0.0483
228.1281,0.0496
228.1322,0.0509
228.1364,0.0470
228.1405,0.0458
228.1446,0.0445
228.1488,0.0496
228.1529,0.0445
228.1570,0.0470
228.1611,0.0458
228.1653,0.0458
228.1694,0.0432
228.1735,0.0509
228.1777,0.0483
228.1818,0.0509
228.1859,0.0458
228.1901,0.0509
228.1942,0.0483
228.1983,0.0496
228.2025,0.0470
228.2066,0.0521
228.2107,0.0521
228.2149,0.0509
228.2190,0.0509
228.2231,0.0496
228.2273,0.0534
228.2314,0.0483
228.2355,0.0521
228.2397,0.0483
228.2438,0.0509
228.2479,0.0521
228.2521,0.0483
228.2562,0.0470
228.2603,0.0445
228.2645,0.0432
228.2686,0.0407
228.2727,0.0445
228.2768,0.0470
228.2810,0.0509
228.2851,0.0483
228.2892,0.0521
228.2934,0.0483
228.2975,0.0521
228.3016,0.0483
228.3058,0.0509
228.3099,0.0470
228.3140,0.0483
228.3182,0.0483
228.3223,0.0521
228.3264,0.0509
228.3306,0.0483
228.3347,0.0483
228.3388,0.0496
228.3430,0.0458
228.3471,0.0509
228.3512,0.0470
228.3554,0.0483
228.3595,0.0470
228.3636,0.0483
228.3678,0.0509
228.3719,0.0509
228.3760,0.0509
228.3802,0.0496
228.3843,0.0509
228.3884,0.0509
228.3926,0.0521
228.3967,0.0547
228.4008,0.0534
228.4049,0.0509
228.4091,0.0509
228.4132,0.0496
228.4173,0.0470
228.4215,0.0521
228.4256,0.0470
228.4297,0.0509
228.4339,0.0458
228.4380,0.0483
228.4421,0.0458
228.4463,0.0496
228.4504,0.0547
228.4545,0.0534
228.4587,0.0521
228.4628,0.0470
228.4669,0.0509
228.4711,0.0445
228.4752,0.0509
228.4793,0.0458
228.4835,0.0496
228.4876,0.0458
228.4917,0.0483
228.4959,0.0458
228.5000,0.0458
228.5041,0.0458
228.5083,0.0470
228.5124,0.0420
228.5165,0.0445
228.5207,0.0407
228.5248,0.0458
228.5289,0.0432
228.5330,0.0470
228.5372,0.0458
228.5413,0.0483
228.5454,0.0470
228.5496,0.0509
228.5537,0.0496
228.5578,0.0509
228.5620,0.0521
228.5661,0.0470
228.5702,0.0534
228.5744,0.0483
228.5785,0.0521
228.5826,0.0483
228.5868,0.0432
228.5909,0.0445
228.5950,0.0483
228.5992,0.0445
228.6033,0.0445
228.6074,0.0394
228.6116,0.0445
228.6157,0.0420
228.6198,0.0458
228.6240,0.0521
228.6281,0.0470
228.6322,0.0496
228.6364,0.0483
228.6405,0.0509
228.6446,0.0509
228.6488,0.0547
228.6529,0.0496
228.6570,0.0496
228.6611,0.0534
228.6653,0.0458
228.6694,0.0547
228.6735,0.0445
228.6777,0.0534
228.6818,0.0432
228.6859,0.0445
228.6901,0.0432
228.6942,0.0496
228.6983,0.0407
228.7025,0.0483
228.7066,0.0432
228.7107,0.0470
228.7149,0.0470
228.7190,0.0483
228.7231,0.0483
228.7273,0.0496
228.7314,0.0496
228.7355,0.0496
228.7397,0.0496
228.7438,0.0496
228.7479,0.0509
228.7521,0.0483
228.7562,0.0483
228.7603,0.0470
228.7645,0.0470
228.7686,0.0521
228.7727,0.0509
228.7768,0.0509
228.7810,0.0547
228.7851,0.0496
228.7892,0.0496
228.7934,0.0483
228.7975,0.0496
228.8016,0.0509
228.8058,0.0534
228.8099,0.0521
228.8140,0.0509
228.8182,0.0547
228.8223,0.0521
228.8264,0.0547
228.8306,0.0483
228.8347,0.0547
228.8388,0.0521
228.8430,0.0547
228.8471,0.0560
228.8512,0.0521
228.8554,0.0509
228.8595,0.0496
228.8636,0.0521
228.8678,0.0509
228.8719,0.0572
228.8760,0.0534
228.8802,0.0572
228.8843,0.0534
228.8884,0.0521
228.8926,0.0509
228.8967,0.0483
228.9008,0.0483
228.9049,0.0483
228.9091,0.0483
228.9132,0.0496
228.9173,0.0483
228.9215,0.0483
228.9256,0.0470
228.9297,0.0483
228.9339,0.0432
228.9380,0.0420
228.9421,0.0432
228.9463,0.0470
228.9504,0.0483
228.9545,0.0496
228.9587,0.0445
228.9628,0.0483
228.9669,0.0483
228.9711,0.0483
228.9752,0.0483
228.9793,0.0534
228.9835,0.0496
228.9876,0.0496
228.9917,0.0483
228.9959,0.0509
229.0000,0.0509
229.0041,0.0509
229.0083,0.0445
229.0124,0.0470
229.0165,0.0483
229.0207,0.0509
229.0248,0.0496
229.0289,0.0509
229.0330,0.0470
229.0372,0.0509
229.0413,0.0509
229.0454,0.0496
229.0496,0.0483
229.0537,0.0509
229.0578,0.0521
229.0620,0.0496
229.0661,0.0509
229.0702,0.0509
229.0744,0.0483
229.0785,0.0496
229.0826,0.0534
229.0868,0.0496
229.0909,0.0509
229.0950,0.0483
229.0992,0.0483
229.1033,0.0496
229.1074,0.0534
229.1116,0.0483
229.1157,0.0547
229.1198,0.0547
229.1240,0.0521
229.1281,0.0547
229.1322,0.0483
229.1364,0.0509
229.1405,0.0509
229.1446,0.0521
229.1488,0.0496
229.1529,0.0509
229.1570,0.0496
229.1611,0.0509
229.1653,0.0509
229.1694,0.0496
229.1735,0.0521
229.1777,0.0483
229.1818,0.0483
229.1859,0.0509
229.1901,0.0470
229.1942,0.0458
229.1983,0.0509
229.2025,0.0445
229.2066,0.0496
229.2107,0.0470
229.2149,0.0521
229.2190,0.0521
229.2231,0.0534
229.2273,0.0470
229.2314,0.0483
229.2355,0.0496
229.2397,0.0509
229.2438,0.0496
229.2479,0.0445
229.2521,0.0483
229.2562,0.0458
229.2603,0.0470
229.2645,0.0470
229.2686,0.0458
229.2727,0.0432
229.2768,0.0432
229.2810,0.0458
229.2851,0.0407
229.2892,0.0496
229.2934,0.0420
229.2975,0.0470
229.3016,0.0458
229.3058,0.0458
229.3099,0.0458
229.3140,0.0458
229.3182,0.0420
229.3223,0.0445
229.3264,0.0445
229.3306,0.0470
229.3347,0.0470
229.3388,0.0458
229.3430,0.0470
229.3471,0.0470
229.3512,0.0521
229.3554,0.0458
229.3595,0.0509
229.3636,0.0458
229.3678,0.0534
229.3719,0.0496
229.3760,0.0496
229.3802,0.0509
229.3843,0.0509
229.3884,0.0521
229.3926,0.0470
229.3967,0.0521
229.4008,0.0496
229.4049,0.0509
229.4091,0.0483
229.4132,0.0470
229.4173,0.0470
229.4215,0.0445
229.4256,0.0432
229.4297,0.0483
229.4339,0.0483
229.4380,0.0496
229.4421,0.0458
229.4463,0.0509
229.4504,0.0432
229.4545,0.0534
229.4587,0.0420
229.4628,0.0521
229.4669,0.0458
229.4711,0.0509
229.4752,0.0458
229.4793,0.0509
229.4835,0.0458
229.4876,0.0470
229.4917,0.0432
229.4959,0.0470
229.5000,0.0432
229.5041,0.0458
229.5083,0.0445
229.5124,0.0458
229.5165,0.0509
229.5207,0.0470
229.5248,0.0483
229.5289,0.0445
229.5330,0.0496
229.5372,0.0470
229.5413,0.0483
229.5454,0.0483
229.5496,0.0483
229.5537,0.0496
229.5578,0.0483
229.5620,0.0496
229.5661,0.0521
229.5702,0.0521
229.5744,0.0534
229.5785,0.0521
229.5826,0.0509
229.5868,0.0470
229.5909,0.0534
229.5950,0.0470
229.5992,0.0445
229.6033,0.0483
229.6074,0.0458
229.6116,0.0483
229.6157,0.0483
229.6198,0.0509
229.6240,0.0496
229.6281,0.0496
229.6322,0.0521
229.6364,0.0521
229.6405,0.0458
229.6446,0.0483
229.6488,0.0470
229.6529,0.0509
229.6570,0.0496
229.6611,0.0496
229.6653,0.0458
229.6694,0.0458
229.6735,0.0445
229.6777,0.0496
229.6818,0.0483
229.6859,0.0470
229.6901,0.0445
229.6942,0.0458
229.6983,0.0432
229.7025,0.0470
229.7066,0.0483
229.7107,0.0509
229.7149,0.0483
229.7190,0.0521
229.7231,0.0470
229.7273,0.0496
229.7314,0.0483
229.7355,0.0521
229.7397,0.0470
229.7438,0.0483
229.7479,0.0483
229.7521,0.0458
229.7562,0.0534
229.7603,0.0458
229.7645,0.0509
229.7686,0.0458
229.7727,0.0458
229.7768,0.0445
229.7810,0.0470
229.7851,0.0483
229.7892,0.0496
229.7934,0.0496
229.7975,0.0496
229.8016,0.0483
229.8058,0.0496
229.8099,0.0509
229.8140,0.0470
229.8182,0.0509
229.8223,0.0445
229.8264,0.0509
229.8306,0.0483
229.8347,0.0483
229.8388,0.0483
229.8430,0.0470
229.8471,0.0470
229.8512,0.0509
229.8554,0.0483
229.8595,0.0521
229.8636,0.0458
229.8678,0.0496
229.8719,0.0483
229.8760,0.0521
229.8802,0.0496
229.8843,0.0509
229.8884,0.0509
229.8926,0.0496
229.8967,0.0521
229.9008,0.0496
229.9049,0.0496
229.9091,0.0483
229.9132,0.0509
229.9173,0.0509
229.9215,0.0496
229.9256,0.0521
229.9297,0.0509
229.9339,0.0496
229.9380,0.0420
229.9421,0.0496
229.9463,0.0458
229.9504,0.0470
229.9545,0.0547
229.9587,0.0509
229.9628,0.0521
229.9669,0.0521
229.9711,0.0534
229.9752,0.0509
229.9793,0.0521
229.9835,0.0534
229.9876,0.0547
229.9917,0.0534
229.9959,0.0521
230.0000,0.0534
230.0041,0.0521
230.0083,0.0547
230.0124,0.0458
230.0165,0.0521
230.0207,0.0470
230.0248,0.0470
230.0289,0.0496
230.0330,0.0496
230.0372,0.0496
230.0413,0.0496
230.0454,0.0521
230.0496,0.0572
230.0537,0.0572
230.0578,0.0585
230.0620,0.0585
230.0661,0.0534
230.0702,0.0560
230.0744,0.0534
230.0785,0.0534
230.0826,0.0521
230.0868,0.0483
230.0909,0.0560
230.0950,0.0560
230.0992,0.0521
230.1033,0.0521
230.1074,0.0509
230.1116,0.0521
230.1157,0.0534
230.1198,0.0496
230.1240,0.0547
230.1281,0.0560
230.1322,0.0521
230.1364,0.0572
230.1405,0.0521
230.1446,0.0534
230.1488,0.0547
230.1529,0.0509
230.1570,0.0483
230.1611,0.0509
230.1653,0.0521
230.1694,0.0509
230.1735,0.0509
230.1777,0.0483
230.1818,0.0458
230.1859,0.0496
230.1901,0.0483
230.1942,0.0560
230.1983,0.0521
230.2025,0.0496
230.2066,0.0521
230.2107,0.0521
230.2149,0.0534
230.2190,0.0509
230.2231,0.0470
230.2273,0.0458
230.2314,0.0496
230.2355,0.0470
230.2397,0.0470
230.2438,0.0470
230.2479,0.0458
230.2521,0.0496
230.2562,0.0445
230.2603,0.0509
230.2645,0.0470
230.2686,0.0470
230.2727,0.0470
230.2768,0.0509
230.2810,0.0458
230.2851,0.0509
230.2892,0.0470
230.2934,0.0470
230.2975,0.0458
230.3016,0.0483
230.3058,0.0470
230.3099,0.0496
230.3140,0.0483
230.3182,0.0458
230.3223,0.0458
230.3264,0.0509
230.3306,0.0496
230.3347,0.0470
230.3388,0.0445
230.3430,0.0458
230.3471,0.0432
230.3512,0.0496
230.3554,0.0470
230.3595,0.0470
230.3636,0.0420
230.3678,0.0432
230.3719,0.0420
230.3760,0.0458
230.3802,0.0458
230.3843,0.0445
230.3884,0.0432
230.3926,0.0458
230.3967,0.0483
230.4008,0.0432
230.4049,0.0420
230.4091,0.0445
230.4132,0.0432
230.4173,0.0470
230.4215,0.0381
230.4256,0.0445
230.4297,0.0432
230.4339,0.0483
230.4380,0.0420
230.4421,0.0445
230.4463,0.0470
230.4504,0.0483
230.4545,0.0470
230.4587,0.0496
230.4628,0.0432
230.4669,0.0483
230.4711,0.0470
230.4752,0.0509
230.4793,0.0521
230.4835,0.0470
230.4876,0.0496
230.4917,0.0470
230.4959,0.0483
230.5000,0.0458
230.5041,0.0470
230.5083,0.0470
230.5124,0.0470
230.5165,0.0483
230.5207,0.0445
230.5248,0.0483
230.5289,0.0432
230.5330,0.0496
230.5372,0.0483
230.5413,0.0496
230.5454,0.0496
230.5496,0.0470
230.5537,0.0534
230.5578,0.0458
230.5620,0.0521
230.5661,0.0496
230.5702,0.0496
230.5744,0.0483
230.5785,0.0483
230.5826,0.0521
230.5868,0.0470
230.5909,0.0521
230.5950,0.0470
230.5992,0.0483
230.6033,0.0521
230.6074,0.0445
230.6116,0.0470
230.6157,0.0432
230.6198,0.0509
230.6240,0.0445
230.6281,0.0483
230.6322,0.0432
230.6364,0.0407
230.6405,0.0470
230.6446,0.0458
230.6488,0.0470
230.6529,0.0445
230.6570,0.0483
230.6611,0.0432
230.6653,0.0458
230.6694,0.0483
230.6735,0.0445
230.6777,0.0445
230.6818,0.0420
230.6859,0.0394
230.6901,0.0458
230.6942,0.0445
230.6983,0.0445
230.7025,0.0458
230.7066,0.0458
230.7107,0.0483
230.7149,0.0509
230.7190,0.0483
230.7231,0.0496
230.7273,0.0458
230.7314,0.0496
230.7355,0.0470
230.7397,0.0483
230.7438,0.0483
230.7479,0.0470
230.7521,0.0470
230.7562,0.0445
230.7603,0.0483
230.7645,0.0483
230.7686,0.0483
230.7727,0.0458
230.7768,0.0496
230.7810,0.0521
230.7851,0.0509
230.7892,0.0521
