distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
852.5000,0.2429,266.1862,0.0279,0.0675,0.4194,276.0798,12.7724
853.7500,0.1882,114.5954,0.0275,0.1289,0.5554,267.3095,11.0545
855.0000,0.1691,125.9830,0.0226,0.1280,0.5382,262.7671,11.5122
856.2500,0.1857,225.9034,0.0179,0.0956,0.4430,263.0028,13.0030
857.5000,0.1882,196.2875,0.0208,0.0957,0.4642,264.3549,12.5594
858.7500,0.1869,258.1099,0.0213,0.0711,0.4237,262.6966,13.3801
860.0000,0.1933,134.6670,0.0301,0.1022,0.5263,267.3993,11.4439
861.2500,0.2073,107.5896,0.0384,0.1093,0.5672,270.9501,10.7241
862.5000,0.2263,307.1004,0.0238,0.0637,0.3999,272.2424,13.3512
863.7500,0.2238,242.4496,0.0260,0.0741,0.4326,272.0057,12.7294
865.0000,0.2213,170.2108,0.0304,0.0901,0.4868,272.1259,11.8021
866.2500,0.2022,153.5214,0.0311,0.0900,0.5038,268.6087,11.7122
867.5000,0.1984,189.7244,0.0305,0.0733,0.4695,266.9264,12.3397
868.7500,0.2162,289.1067,0.0288,0.0547,0.4080,269.8849,13.3103
870.0000,0.2200,199.4308,0.0312,0.0725,0.4618,271.5376,12.2394
871.2500,0.1907,95.0494,0.0342,0.1276,0.5911,268.8808,10.5351
872.5000,0.1768,86.5789,0.0322,0.1402,0.6098,267.2782,10.4042
873.7500,0.1818,132.5637,0.0331,0.0912,0.5291,265.1381,11.5176
875.0000,0.2098,111.7131,0.0460,0.0887,0.5602,271.2258,10.8007
876.2500,0.2302,119.7894,0.0418,0.0994,0.5473,274.3256,10.8203
877.5000,0.2327,127.2569,0.0314,0.1212,0.5364,274.6502,10.9528
878.7500,0.2505,92.2196,0.0421,0.1320,0.5971,277.2769,10.0532
880.0000,0.2696,55.3233,0.0694,0.1492,0.7080,278.2518,8.8276
881.2500,0.3026,80.9521,0.0589,0.1312,0.6236,282.3060,9.5058
882.5000,0.3065,192.7115,0.0339,0.0965,0.4671,286.8204,11.4245
883.7500,0.2416,71.4249,0.0518,0.1349,0.6502,276.2998,9.5095
885.0000,0.2009,114.8488,0.0294,0.1226,0.5550,269.5997,10.9467
886.2500,0.2225,157.0773,0.0312,0.0945,0.5000,272.5348,11.5784
887.5000,0.2187,109.1160,0.0337,0.1233,0.5646,272.7263,10.6715
888.7500,0.2035,188.0075,0.0233,0.0936,0.4709,268.1133,12.2564
890.0000,0.1933,127.5308,0.0313,0.1022,0.5360,267.6804,11.2958
891.2500,0.1780,156.4580,0.0255,0.0959,0.5007,263.2121,12.0303
892.5000,0.1844,271.6786,0.0207,0.0684,0.4165,261.7459,13.5714
893.7500,0.2085,305.3173,0.0209,0.0657,0.4006,267.8323,13.5670
895.0000,0.2136,251.2437,0.0218,0.0799,0.4275,269.5901,12.9472
896.2500,0.2085,173.4270,0.0286,0.0861,0.4838,269.4911,11.9793
897.5000,0.1907,202.2826,0.0265,0.0760,0.4596,264.8330,12.6142
898.7500,0.1729,255.0427,0.0220,0.0658,0.4254,258.7914,13.5568
900.0000,0.2073,141.7115,0.0496,0.0647,0.5175,269.9201,11.4468
901.2500,0.2543,225.1118,0.0359,0.0657,0.4435,278.3601,12.2204
902.5000,0.2187,121.9250,0.0372,0.1021,0.5441,272.4354,10.9539
903.7500,0.2467,68.3542,0.0586,0.1323,0.6598,276.7897,9.3847
905.0000,0.2467,80.2723,0.0626,0.1055,0.6254,276.8033,9.7517
906.2500,0.2124,65.6768,0.0472,0.1489,0.6687,273.5698,9.4676
907.5000,0.2174,110.4539,0.0388,0.1065,0.5623,272.4935,10.7119
908.7500,0.1806,134.4671,0.0332,0.0859,0.5266,264.7751,11.5711
910.0000,0.1946,112.2057,0.0451,0.0817,0.5593,268.5895,10.9405
911.2500,0.2124,120.9879,0.0368,0.1023,0.5455,271.3818,10.9860
912.5000,0.2047,76.0190,0.0377,0.1501,0.6368,272.0785,9.8667
913.7500,0.1984,74.4812,0.0416,0.1366,0.6412,271.3931,9.8573
915.0000,0.1691,83.7331,0.0403,0.1115,0.6167,266.3264,10.3795
916.2500,0.1768,100.8369,0.0391,0.0955,0.5796,266.0698,10.8140
917.5000,0.1818,58.1976,0.0415,0.1601,0.6962,271.2453,9.3500
918.7500,0.1882,86.5347,0.0346,0.1304,0.6099,269.0752,10.3108
920.0000,0.2073,134.8024,0.0297,0.1072,0.5262,270.1000,11.3138
921.2500,0.1984,107.8204,0.0305,0.1234,0.5668,269.4580,10.8024
922.5000,0.2073,127.9317,0.0374,0.0917,0.5354,270.2916,11.1754
923.7500,0.2289,98.5299,0.0406,0.1245,0.5841,274.4449,10.3455
925.0000,0.2340,96.7356,0.0389,0.1337,0.5877,275.1633,10.2674
926.2500,0.2632,143.4678,0.0327,0.1158,0.5153,279.4438,11.0241
927.5000,0.2403,60.5308,0.0487,0.1758,0.6871,276.2768,9.1408
928.7500,0.2429,52.8203,0.0658,0.1537,0.7190,276.5268,8.8290
930.0000,0.2912,139.5058,0.0476,0.0942,0.5202,283.3886,10.7736
931.2500,0.2848,207.1469,0.0366,0.0799,0.4559,283.6618,11.7538
932.5000,0.2747,341.8721,0.0296,0.0578,0.3858,282.8845,13.0941
933.7500,0.2899,382.0697,0.0342,0.0453,0.3718,286.1777,13.2217
935.0000,0.3128,193.3079,0.0458,0.0738,0.4666,287.7767,11.3886
936.2500,0.3408,89.5850,0.0555,0.1438,0.6029,286.3204,9.5631
937.5000,0.3789,63.7156,0.0697,0.1707,0.6755,285.6425,8.7675
938.7500,0.4006,65.6616,0.0683,0.1817,0.6687,287.1859,8.7660
940.0000,0.3662,70.0817,0.0816,0.1363,0.6543,285.9566,8.9857
941.2500,0.3891,117.2895,0.0741,0.0940,0.5511,293.1023,9.9196
942.5000,0.4641,182.2715,0.0499,0.1051,0.4758,305.1939,10.4846
943.7500,0.4743,185.7279,0.0459,0.1181,0.4728,306.4021,10.4799
945.0000,0.5379,84.4323,0.0702,0.1839,0.6150,298.6095,8.8800
946.2500,0.5201,85.8539,0.0756,0.1594,0.6115,297.9779,8.9482
947.5000,0.4362,75.3275,0.0705,0.1713,0.6388,291.0907,8.9243
948.7500,0.5201,79.7689,0.0762,0.1725,0.6267,296.6011,8.8237
950.0000,0.5570,103.5817,0.0752,0.1447,0.5744,303.5964,9.1787
951.2500,0.5837,112.9053,0.0860,0.1191,0.5582,306.8398,9.2587
952.5000,0.6091,225.8172,0.0519,0.1057,0.4430,320.9813,10.3532
953.7500,0.5989,173.8983,0.0537,0.1335,0.4833,315.8117,9.9413
955.0000,0.5392,55.9229,0.0916,0.2114,0.7055,290.0650,8.2050
956.2500,0.3001,36.9118,0.1187,0.1650,0.8103,277.5742,7.9290
957.5000,0.2696,112.4804,0.0407,0.1232,0.5589,279.9140,10.4051
958.7500,0.3014,96.9134,0.0497,0.1332,0.5873,283.0877,9.8997
960.0000,0.2988,50.3472,0.0626,0.1989,0.7306,279.4375,8.5379
961.2500,0.2403,21.6775,0.1005,0.2533,0.9676,277.0528,7.0305
962.5000,0.2124,17.8236,0.0818,0.3308,1.0328,280.0367,6.6953
963.7500,0.2124,152.9060,0.0245,0.1165,0.5045,270.6545,11.6017
965.0000,0.2200,63.9217,0.0417,0.1775,0.6747,274.4092,9.3631
966.2500,0.2365,72.6469,0.0418,0.1676,0.6466,275.7784,9.5746
967.5000,0.2416,116.1926,0.0346,0.1265,0.5529,276.0927,10.6624
968.7500,0.2836,138.0065,0.0417,0.1005,0.5220,282.3087,10.7961
970.0000,0.2925,111.3012,0.0488,0.1127,0.5608,282.7055,10.2515
971.2500,0.2759,95.4230,0.0483,0.1253,0.5904,280.2844,9.9922
972.5000,0.2607,93.9905,0.0397,0.1395,0.5934,278.5028,10.0399
973.7500,0.2645,67.4751,0.0458,0.1738,0.6627,278.3346,9.2752
975.0000,0.2899,86.2924,0.0593,0.1186,0.6105,281.4129,9.6998
976.2500,0.3980,41.0308,0.1767,0.1255,0.7822,280.4287,7.9297
977.5000,0.5481,91.0141,0.0994,0.1289,0.5998,300.6091,8.9828
978.7500,0.6371,211.1149,0.0789,0.0794,0.4531,322.0130,10.1545
980.0000,0.7846,275.9523,0.0611,0.0960,0.4144,337.3615,10.1727
981.2500,0.9232,246.7596,0.0642,0.1168,0.4301,343.3424,9.6985
982.5000,1.0834,204.1722,0.0900,0.1207,0.4582,346.3646,9.1712
983.7500,1.2093,284.0711,0.0602,0.1427,0.4104,360.7441,9.3758
985.0000,1.2500,583.8387,0.0425,0.1008,0.3228,379.7484,10.1381
986.2500,1.1584,380.2176,0.0494,0.1261,0.3724,365.6134,9.8059
987.5000,1.0605,467.2151,0.0388,0.1161,0.3477,364.9255,10.2530
988.7500,1.1788,276.8787,0.0609,0.1373,0.4139,358.7268,9.3929
990.0000,1.2907,251.5085,0.0593,0.1788,0.4274,360.7654,9.1192
991.2500,1.3212,161.0285,0.0765,0.2232,0.4959,347.9988,8.5887
992.5000,1.3568,221.0636,0.0644,0.1977,0.4462,359.4115,8.8925
993.7500,1.4191,303.1840,0.0529,0.1782,0.4016,371.0551,9.1525
995.0000,1.4395,385.2216,0.0435,0.1711,0.3708,378.4175,9.3768
996.2500,1.4013,467.7975,0.0409,0.1460,0.3475,381.7722,9.6370
997.5000,1.3708,217.0261,0.0592,0.2174,0.4489,359.3356,8.8559
998.7500,1.4102,280.9512,0.0592,0.1739,0.4119,368.5316,9.0833
1000.0000,1.4013,668.4816,0.0391,0.1072,0.3085,389.9921,10.0136
1001.2500,1.3390,386.1200,0.0448,0.1525,0.3705,374.3132,9.5252
1002.5000,1.3237,397.9844,0.0456,0.1454,0.3668,374.4116,9.5819
1003.7500,1.4178,652.7453,0.0379,0.1147,0.3110,390.2334,9.9607
1005.0000,1.3835,240.7168,0.0698,0.1612,0.4337,362.9689,8.9518
1006.2500,1.1432,176.0576,0.0733,0.1798,0.4813,344.5685,8.9053
1007.5000,1.1648,238.9616,0.0610,0.1591,0.4347,354.1775,9.2392
1008.7500,1.2678,237.0279,0.0603,0.1780,0.4359,358.1631,9.0834
1010.0000,1.2602,217.9618,0.0676,0.1711,0.4483,355.4169,8.9985
1011.2500,1.2614,385.2571,0.0469,0.1385,0.3708,370.8220,9.6448
1012.5000,1.2462,643.5303,0.0386,0.0992,0.3125,381.5810,10.2560
1013.7500,1.2538,380.9597,0.0520,0.1269,0.3721,370.1987,9.6445
1015.0000,1.3962,497.0311,0.0505,0.1126,0.3406,383.0153,9.7092
1016.2500,1.5043,411.9109,0.0480,0.1515,0.3626,382.7502,9.3570
1017.5000,1.3161,148.6311,0.0868,0.2067,0.5093,345.1077,8.5068
1018.7500,1.0770,222.9680,0.0650,0.1512,0.4449,348.4599,9.2905
1020.0000,1.0325,315.9077,0.0484,0.1348,0.3961,354.8907,9.8105
1021.2500,1.0453,386.6374,0.0468,0.1169,0.3703,360.0806,10.0443
1022.5000,1.1279,320.5663,0.0579,0.1241,0.3942,360.0596,9.6535
1023.7500,1.2322,424.3679,0.0441,0.1303,0.3590,371.7679,9.8049
1025.0000,1.2169,253.4432,0.0615,0.1561,0.4263,357.9940,9.2314
1026.2500,1.2538,86.5645,0.1125,0.2714,0.6099,323.2837,7.9762
1027.5000,1.2818,124.9876,0.0900,0.2414,0.5396,337.9733,8.3522
1028.7500,1.2602,230.9757,0.0609,0.1869,0.4397,357.1160,9.0643
1030.0000,1.2907,196.7040,0.0716,0.1904,0.4639,353.4358,8.8445
1031.2500,1.2118,181.5459,0.0770,0.1761,0.4764,348.0910,8.8517
1032.5000,1.1966,199.5731,0.0649,0.1827,0.4616,350.3613,8.9816
1033.7500,1.3136,127.0781,0.0807,0.2514,0.5366,339.4862,8.3391
1035.0000,1.2144,158.3818,0.0858,0.1874,0.4986,343.8934,8.6914
1036.2500,1.3339,107.1147,0.1103,0.2296,0.5681,333.6177,8.1370
1037.5000,1.5285,284.4300,0.0612,0.1754,0.4102,373.1381,8.9526
1038.7500,1.5005,589.3313,0.0393,0.1302,0.3218,391.5430,9.7243
1040.0000,1.3975,466.7260,0.0443,0.1353,0.3478,381.5517,9.6404
1041.2500,1.4051,432.5362,0.0447,0.1470,0.3567,379.9940,9.5481
1042.5000,1.3886,329.3880,0.0629,0.1357,0.3906,372.1806,9.2814
1043.7500,1.2958,192.9092,0.0693,0.1956,0.4669,353.0094,8.8167
1045.0000,1.2551,164.9890,0.0632,0.2416,0.4919,346.6121,8.6900
1046.2500,1.2055,410.5256,0.0435,0.1345,0.3630,369.7072,9.8130
1047.5000,1.1661,637.0122,0.0351,0.1048,0.3135,377.0875,10.4073
1048.7500,1.2220,661.1893,0.0442,0.0851,0.3097,380.8613,10.3350
1050.0000,1.4992,571.7121,0.0624,0.0842,0.3251,390.7725,9.6957
1051.2500,1.6683,803.0427,0.0409,0.1025,0.2902,405.5899,9.7726
1052.5000,1.6277,323.5928,0.0607,0.1694,0.3930,380.4094,8.9663
1053.7500,1.4941,224.7108,0.0639,0.2120,0.4437,364.6102,8.7525
1055.0000,1.4242,404.1087,0.0390,0.1819,0.3649,379.0531,9.4485
1056.2500,1.5259,233.8061,0.0627,0.2092,0.4379,366.9251,8.7584
1057.5000,1.7167,294.8343,0.0614,0.1878,0.4053,380.4154,8.7828
1058.7500,1.9125,358.0767,0.0795,0.1373,0.3799,392.4983,8.7624
1060.0000,2.1986,236.4515,0.0829,0.2276,0.4363,385.4081,8.1887
1061.2500,2.3906,355.3445,0.0660,0.2039,0.3809,404.8257,8.3558
1062.5000,2.5140,528.3944,0.0514,0.1844,0.3337,420.9484,8.5405
1063.7500,2.8980,348.2741,0.0810,0.2014,0.3834,414.9013,8.0125
1065.0000,2.9730,369.5101,0.0651,0.2418,0.3760,418.5950,8.0050
1066.2500,2.8764,215.1749,0.0869,0.3084,0.4502,394.5894,7.7279
1067.5000,3.2337,337.4018,0.0693,0.2756,0.3875,419.7690,7.8133
1068.7500,3.3163,590.2807,0.0480,0.2333,0.3216,441.9467,8.0690
1070.0000,3.3621,275.8290,0.0663,0.3706,0.4144,413.4010,7.6435
1071.2500,3.6546,236.7397,0.0720,0.4308,0.4361,410.6785,7.4445
1072.5000,3.8390,353.3462,0.0583,0.3782,0.3816,431.2660,7.5604
1073.7500,3.9738,475.1352,0.0514,0.3282,0.3457,445.2993,7.6351
1075.0000,3.8504,470.8629,0.0542,0.3029,0.3468,443.0415,7.6859
1076.2500,3.4740,623.6439,0.0437,0.2577,0.3158,446.7704,8.0077
1077.5000,3.3990,160.5316,0.0960,0.4576,0.4964,387.8963,7.3416
1078.7500,3.4817,154.4364,0.0836,0.5567,0.5028,386.8435,7.2927
1080.0000,3.2540,355.3255,0.0461,0.3981,0.3809,422.1914,7.8314
1081.2500,3.3863,262.9232,0.0723,0.3578,0.4211,411.6550,7.6074
1082.5000,4.0819,740.5022,0.0564,0.1949,0.2982,463.1043,7.7725
1083.7500,4.7672,621.6675,0.0552,0.2783,0.3161,466.9715,7.4160
1085.0000,5.4336,1584.2972,0.0260,0.2619,0.2314,507.1243,7.4301
1086.2500,5.8239,2099.2817,0.0101,0.5479,0.2107,520.2347,7.3418
1087.5000,5.8812,73.6111,0.0919,1.6821,0.6437,354.4426,6.5097
1088.7500,4.2344,90.0628,0.3723,0.2715,0.6019,360.8330,6.8422
1090.0000,2.8916,129.3107,0.2857,0.1629,0.5335,369.9728,7.4074
1091.2500,2.2393,399.8478,0.0551,0.2043,0.3662,405.0741,8.5607
1092.5000,2.1414,683.7194,0.0303,0.2069,0.3062,418.1989,9.0607
1093.7500,2.2622,785.6263,0.0351,0.1632,0.2924,425.5123,9.0426
1095.0000,2.3677,1356.3874,0.0242,0.1434,0.2437,441.9208,9.3153
1096.2500,2.2609,753.7214,0.0320,0.1902,0.2964,424.3811,9.0136
1097.5000,2.2406,247.3965,0.0676,0.2680,0.4297,388.0945,8.1943
1098.7500,2.1961,224.8081,0.0713,0.2749,0.4437,383.3863,8.1514
1100.0000,2.1185,377.3874,0.0480,0.2360,0.3733,399.9927,8.6179
1101.2500,2.1236,164.8494,0.0747,0.3487,0.4920,369.1262,7.9558
1102.5000,2.1541,193.2625,0.0598,0.3740,0.4666,376.4163,8.0616
1103.7500,2.1973,536.2928,0.0405,0.1995,0.3321,413.0334,8.8205
1105.0000,2.2507,292.0218,0.0599,0.2570,0.4066,394.5223,8.3133
1106.2500,2.1948,389.3473,0.0542,0.2094,0.3695,403.0423,8.5774
1107.5000,2.1770,319.4073,0.0578,0.2381,0.3947,395.9123,8.4385
1108.7500,2.0931,116.4691,0.0978,0.3698,0.5524,352.8335,7.6983
1110.0000,1.9557,260.0035,0.0638,0.2392,0.4227,383.0149,8.4509
1111.2500,2.1948,805.5821,0.0397,0.1348,0.2899,424.1301,9.1296
1112.5000,2.3029,659.6077,0.0358,0.1988,0.3099,421.9525,8.8764
1113.7500,2.2520,440.7607,0.0510,0.2046,0.3545,408.5424,8.6236
1115.0000,2.1287,575.6863,0.0418,0.1762,0.3243,413.0848,8.9405
1116.2500,1.9875,383.6720,0.0485,0.2110,0.3713,396.8585,8.7494
1117.5000,1.9735,273.3863,0.0549,0.2617,0.4157,385.2489,8.4783
1118.7500,2.0892,430.9766,0.0492,0.1970,0.3572,403.3868,8.7497
1120.0000,2.0600,747.7511,0.0387,0.1436,0.2972,417.9845,9.2168
1121.2500,2.0600,767.7333,0.0353,0.1514,0.2946,418.6544,9.2375
1122.5000,2.2469,516.2694,0.0562,0.1548,0.3363,413.2864,8.7467
1123.7500,2.1160,177.6279,0.0971,0.2473,0.4799,372.1254,8.0199
1125.0000,1.8260,368.4017,0.0518,0.1899,0.3763,390.7572,8.8731
1126.2500,1.8019,619.3331,0.0417,0.1399,0.3165,404.4374,9.3600
1127.5000,1.9303,560.9726,0.0488,0.1410,0.3271,406.2026,9.1256
1128.7500,1.9176,368.8695,0.0545,0.1921,0.3762,393.5794,8.7829
1130.0000,2.0460,250.4763,0.0687,0.2385,0.4280,383.9698,8.3471
1131.2500,2.2164,1071.5467,0.0284,0.1461,0.2636,431.7965,9.3160
1132.5000,2.1109,365.8146,0.0558,0.2072,0.3772,398.7714,8.5998
1133.7500,1.8743,186.8424,0.0830,0.2454,0.4719,368.7252,8.2324
1135.0000,1.7930,174.2257,0.0618,0.3372,0.4830,364.0362,8.2337
1136.2500,1.8476,266.5780,0.0534,0.2654,0.4192,380.9566,8.5660
1137.5000,2.0486,611.4344,0.0394,0.1679,0.3179,412.3171,9.0693
1138.7500,2.0091,446.1089,0.0473,0.1907,0.3531,402.1116,8.8535
1140.0000,2.0676,543.6782,0.0584,0.1291,0.3305,409.6361,8.9560
1141.2500,2.3029,415.8917,0.0634,0.1770,0.3614,407.9938,8.5383
1142.5000,2.3461,243.4148,0.0676,0.2870,0.4321,389.7778,8.1110
1143.7500,2.1477,423.8928,0.0496,0.2059,0.3591,404.5020,8.6839
1145.0000,2.0931,277.3695,0.0599,0.2552,0.4137,388.8319,8.3930
1146.2500,2.0435,152.8616,0.0728,0.3695,0.5046,364.2611,7.9456
1147.5000,2.0384,204.7531,0.0725,0.2735,0.4577,376.1595,8.1877
1148.7500,2.0689,385.1352,0.0585,0.1825,0.3708,399.2871,8.6779
1150.0000,1.9786,208.1886,0.0738,0.2597,0.4552,375.4000,8.2456
1151.2500,1.9583,123.1761,0.0938,0.3487,0.5422,353.0352,7.8204
1152.5000,1.9913,312.7288,0.0523,0.2447,0.3975,390.3334,8.5756
1153.7500,2.0613,469.2623,0.0432,0.2051,0.3472,405.1620,8.8442
1155.0000,2.0664,321.9500,0.0620,0.2045,0.3936,393.3303,8.5351
1156.2500,1.9583,448.1094,0.0467,0.1871,0.3525,400.7132,8.9076
1157.5000,1.9456,360.0656,0.0565,0.1931,0.3792,393.6414,8.7356
1158.7500,2.1020,84.9026,0.1083,0.4549,0.6138,337.0258,7.4459
1160.0000,2.1236,197.5978,0.0794,0.2728,0.4632,376.6587,8.0995
1161.2500,2.0231,617.1574,0.0375,0.1743,0.3169,411.7697,9.1037
1162.5000,2.1185,569.5405,0.0455,0.1661,0.3255,412.4789,8.9422
1163.7500,2.2075,767.7805,0.0343,0.1697,0.2946,423.2741,9.0808
1165.0000,2.0867,1330.0989,0.0289,0.1100,0.2453,432.2915,9.6275
1166.2500,2.0447,455.9618,0.0483,0.1871,0.3505,403.8176,8.8369
1167.5000,2.1999,266.5215,0.0632,0.2591,0.4192,389.9675,8.2805
1168.7500,2.3499,440.5977,0.0532,0.1983,0.3545,411.0637,8.5427
1170.0000,2.3766,602.3446,0.0472,0.1662,0.3194,421.3813,8.7450
1171.2500,2.2253,771.4956,0.0385,0.1517,0.2941,423.9369,9.0663
1172.5000,2.1312,474.8514,0.0408,0.2186,0.3458,407.5355,8.7877
1173.7500,1.9125,330.2023,0.0558,0.2110,0.3903,389.9131,8.6928
1175.0000,1.8718,230.2911,0.0672,0.2475,0.4401,376.4758,8.4166
1176.2500,1.8985,170.9266,0.0816,0.2741,0.4861,365.7855,8.1373
1177.5000,1.9367,162.5305,0.0765,0.3099,0.4943,364.5945,8.0672
1178.7500,2.1160,316.3275,0.0661,0.2041,0.3959,394.0250,8.4798
1180.0000,2.3423,616.0708,0.0401,0.1873,0.3171,421.1061,8.7913
1181.2500,2.3779,508.9518,0.0456,0.2034,0.3379,416.3427,8.6238
1182.5000,2.7734,244.3153,0.1139,0.1938,0.4315,398.3198,7.8606
1183.7500,2.9654,251.3754,0.0641,0.3600,0.4275,402.9098,7.7786
1185.0000,2.8954,421.7121,0.0537,0.2523,0.3598,421.9302,8.1305
1186.2500,2.7670,770.5255,0.0412,0.1738,0.2943,438.4620,8.5873
1187.5000,2.6958,592.5490,0.0535,0.1732,0.3212,428.9092,8.4773
1188.7500,2.8459,92.1601,0.1064,0.5743,0.5973,350.4531,7.2162
1190.0000,2.7734,83.4117,0.1022,0.6449,0.6174,343.7495,7.1783
1191.2500,2.6131,365.3539,0.0538,0.2701,0.3774,410.8441,8.2197
1192.5000,2.4237,458.3840,0.0479,0.2214,0.3499,414.1910,8.5125
1193.7500,2.5508,257.7210,0.0622,0.3154,0.4239,396.2804,8.0228
1195.0000,2.6437,534.5682,0.0439,0.2264,0.3324,424.4406,8.4496
1196.2500,2.5585,309.0703,0.0575,0.2931,0.3990,403.5026,8.1425
1197.5000,2.3970,302.3408,0.0631,0.2568,0.4020,399.1625,8.2347
1198.7500,2.3156,1103.5209,0.0259,0.1621,0.2611,435.5828,9.2298
1200.0000,2.4008,713.3819,0.0357,0.1908,0.3019,426.8620,8.8426
1201.2500,2.4771,857.4441,0.0335,0.1727,0.2840,433.9485,8.8991
1202.5000,2.5076,533.2309,0.0505,0.1881,0.3327,421.0760,8.5517
1203.7500,2.5648,348.0729,0.0551,0.2692,0.3835,408.0394,8.2193
1205.0000,2.7187,337.2154,0.0600,0.2699,0.3876,410.1166,8.0994
1206.2500,2.8268,768.2752,0.0369,0.2009,0.2946,439.8049,8.5399
1207.5000,2.6373,447.5220,0.0449,0.2618,0.3527,418.4589,8.3378
1208.7500,2.5280,333.6906,0.0516,0.2873,0.3890,405.6945,8.2151
1210.0000,2.3258,218.9101,0.0783,0.2764,0.4476,385.1068,8.0457
1211.2500,2.3817,317.9560,0.0591,0.2542,0.3953,400.6598,8.2818
1212.5000,2.5890,431.3694,0.0446,0.2692,0.3570,416.1140,8.3475
1213.7500,2.5445,242.6389,0.0542,0.3862,0.4325,393.7160,7.9852
1215.0000,2.4733,158.4554,0.0745,0.4291,0.4985,373.8335,7.7281
1216.2500,2.4402,158.0135,0.0749,0.4254,0.4990,373.1383,7.7432
1217.5000,2.4567,847.2170,0.0394,0.1475,0.2851,433.0698,8.9097
1218.7500,2.5890,500.6834,0.0388,0.2614,0.3397,421.0484,8.4470
1220.0000,2.5254,373.9145,0.0474,0.2784,0.3745,409.7249,8.2952
1221.2500,2.3499,397.3518,0.0385,0.3090,0.3670,407.6668,8.4675
1222.5000,2.4148,1082.6905,0.0265,0.1680,0.2627,438.0936,9.1152
1223.7500,2.5941,164.3773,0.0658,0.4877,0.4925,377.5697,7.6925
1225.0000,2.6831,261.9251,0.0747,0.2728,0.4216,399.5241,7.9558
1226.2500,2.8039,308.8853,0.0692,0.2611,0.3991,408.4372,7.9925
1227.5000,3.0137,774.5605,0.0350,0.2234,0.2938,444.3238,8.4090
1228.7500,2.7924,246.9396,0.0669,0.3401,0.4300,399.1154,7.8572
1230.0000,2.4237,564.8670,0.0413,0.2118,0.3264,420.7147,8.6596
1231.2500,2.2813,437.6639,0.0408,0.2534,0.3553,409.0853,8.5938
1232.5000,2.2190,241.4101,0.0566,0.3307,0.4333,386.6668,8.1906
1233.7500,2.3970,304.4449,0.0481,0.3252,0.4010,399.4186,8.2397
1235.0000,2.2482,253.3628,0.0600,0.2969,0.4263,389.1775,8.2071
1236.2500,2.0880,425.4421,0.0425,0.2333,0.3587,402.9511,8.7405
1237.5000,1.9303,433.0101,0.0493,0.1821,0.3566,398.8420,8.9069
1238.7500,1.7218,735.2939,0.0285,0.1641,0.2989,405.6704,9.6170
1240.0000,1.6188,469.7891,0.0375,0.1836,0.3470,390.5924,9.3360
1241.2500,1.5819,380.8452,0.0389,0.2122,0.3722,383.5282,9.1787
1242.5000,1.6938,344.5961,0.0516,0.1895,0.3848,384.5000,8.9525
1243.7500,1.6353,156.6191,0.0728,0.2899,0.5005,355.9823,8.2626
1245.0000,1.5221,113.3929,0.0754,0.3664,0.5574,340.4183,8.0410
1246.2500,1.5768,412.5276,0.0442,0.1764,0.3624,385.5458,9.2635
1247.5000,1.6505,638.6498,0.0419,0.1248,0.3133,399.5560,9.5852
1248.7500,1.5615,86.4094,0.1015,0.3578,0.6102,329.4761,7.7504
1250.0000,1.4013,130.6503,0.0729,0.3058,0.5317,342.9490,8.2858
1251.2500,1.4293,151.4197,0.0720,0.2642,0.5062,349.1416,8.4130
1252.5000,1.2665,90.7024,0.0804,0.3543,0.6004,325.4426,8.0163
1253.7500,1.1622,452.6557,0.0378,0.1393,0.3514,369.7593,10.0079
1255.0000,1.1686,307.9842,0.0402,0.1940,0.3995,360.9986,9.5360
1256.2500,1.1813,113.5617,0.0683,0.3082,0.5571,331.6138,8.3467
1257.5000,0.9626,66.5374,0.0915,0.3386,0.6658,306.4851,7.9297
1258.7500,0.8698,149.6990,0.0495,0.2457,0.5081,328.4073,9.1108
1260.0000,0.9639,180.6195,0.0563,0.1922,0.4773,337.7121,9.2051
1261.2500,1.0707,316.1174,0.0521,0.1314,0.3960,356.8829,9.7391
1262.5000,1.1127,148.2890,0.0791,0.1860,0.5097,338.1898,8.7394
1263.7500,1.2042,30.4396,0.1759,0.4420,0.8640,273.2088,6.9108
1265.0000,1.4929,94.9759,0.1231,0.2467,0.5913,332.3284,7.8884
1266.2500,1.5412,155.8158,0.0717,0.2840,0.5013,353.3120,8.3385
1267.5000,1.4115,116.4277,0.1052,0.2389,0.5525,338.8158,8.1573
1268.7500,1.3619,217.5375,0.0623,0.2014,0.4486,359.0954,8.8690
1270.0000,1.5005,183.7095,0.0732,0.2230,0.4746,358.0632,8.5415
1271.2500,1.6188,131.0233,0.0870,0.2861,0.5312,348.5543,8.1061
1272.5000,1.6442,120.1861,0.0845,0.3307,0.5467,345.5786,8.0055
1273.7500,1.6772,191.1720,0.0685,0.2581,0.4683,364.5272,8.4151
1275.0000,1.8464,172.8185,0.0770,0.2757,0.4843,365.0069,8.1854
1276.2500,1.8578,456.9983,0.0568,0.1452,0.3502,398.1299,9.0291
1277.5000,1.8794,374.5351,0.0651,0.1553,0.3743,392.9058,8.8335
1278.7500,2.0460,115.2051,0.0975,0.3542,0.5544,351.5087,7.7152
