distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
425.0000,0.3268,2224.5108,0.0087,0.0339,0.2067,298.7447,17.1165
426.2500,0.3230,2152.5462,0.0087,0.0348,0.2089,297.7603,17.0973
427.5000,0.3115,2249.0343,0.0089,0.0313,0.2059,295.0637,17.3863
428.7500,0.3319,2236.9320,0.0094,0.0316,0.2063,299.9546,17.0519
430.0000,0.3344,2601.1667,0.0084,0.0306,0.1962,300.9230,17.3650
431.2500,0.3217,1907.8158,0.0092,0.0368,0.2175,297.1766,16.8272
432.5000,0.3243,1402.1869,0.0109,0.0423,0.2410,296.9878,16.0469
433.7500,0.3026,857.2066,0.0158,0.0446,0.2840,290.8517,15.1164
435.0000,0.2861,808.6853,0.0130,0.0551,0.2896,286.9263,15.1847
436.2500,0.2823,936.4470,0.0123,0.0497,0.2758,286.2529,15.6200
437.5000,0.2569,942.5040,0.0101,0.0549,0.2752,279.7358,16.0282
438.7500,0.2391,1316.6922,0.0082,0.0452,0.2461,274.6712,17.2883
440.0000,0.2480,1613.6421,0.0075,0.0412,0.2300,277.3436,17.6830
441.2500,0.2569,1606.1901,0.0078,0.0419,0.2304,279.9729,17.4931
442.5000,0.2378,781.7462,0.0114,0.0540,0.2929,274.4733,15.8228
443.7500,0.2136,1115.6570,0.0081,0.0477,0.2601,266.7378,17.3362
445.0000,0.2098,2529.4055,0.0050,0.0331,0.1980,264.2655,19.9228
446.2500,0.2098,3055.4426,0.0048,0.0285,0.1859,264.0332,20.4941
447.5000,0.2073,1355.4401,0.0070,0.0442,0.2438,264.2557,18.0794
448.7500,0.2174,665.9911,0.0104,0.0637,0.3089,268.7206,15.7121
450.0000,0.2162,783.4049,0.0087,0.0646,0.2926,268.0852,16.2191
451.2500,0.2098,1395.9183,0.0067,0.0453,0.2414,265.0994,18.1077
452.5000,0.2136,1182.9311,0.0073,0.0495,0.2551,266.6522,17.5137
453.7500,0.2276,906.1706,0.0095,0.0528,0.2788,271.4127,16.4312
455.0000,0.2556,1746.7139,0.0102,0.0287,0.2240,279.6327,17.7483
456.2500,0.2772,3080.1800,0.0209,0.0089,0.1854,286.3094,18.8108
457.5000,0.3293,2120.0210,0.0375,0.0086,0.2100,299.2267,16.9638
458.7500,0.4362,1745.4137,0.0374,0.0133,0.2241,319.8876,15.2383
460.0000,0.4870,1024.6742,0.0245,0.0395,0.2676,324.5919,13.7423
461.2500,0.5366,623.9439,0.0369,0.0481,0.3157,326.8354,12.4790
462.5000,0.6116,1303.3908,0.0196,0.0480,0.2470,342.8285,13.3643
463.7500,0.6078,1900.1433,0.0166,0.0385,0.2178,345.5721,14.0233
465.0000,0.5951,2326.2085,0.0136,0.0376,0.2036,345.4846,14.4471
466.2500,0.6256,1716.0045,0.0190,0.0390,0.2253,346.9168,13.7413
467.5000,0.6854,1659.5534,0.0184,0.0454,0.2279,353.4612,13.3434
468.7500,0.6892,2344.4417,0.0162,0.0364,0.2031,356.9719,13.8560
470.0000,0.6956,2087.9841,0.0166,0.0405,0.2111,356.6797,13.6429
471.2500,0.7477,2591.0559,0.0170,0.0340,0.1964,364.2123,13.6764
472.5000,0.7045,1595.5243,0.0207,0.0429,0.2309,355.1326,13.1813
473.7500,0.6396,2614.6122,0.0124,0.0396,0.1958,351.9969,14.3330
475.0000,0.6523,1748.7232,0.0186,0.0407,0.2239,350.2258,13.6123
476.2500,0.6371,1036.2879,0.0213,0.0585,0.2666,343.5212,12.8362
477.5000,0.6053,2964.9702,0.0117,0.0351,0.1878,348.5297,14.7723
478.7500,0.6612,2387.9229,0.0172,0.0320,0.2018,353.8940,14.0525
480.0000,0.7655,1729.8555,0.0269,0.0333,0.2247,362.1675,13.0010
481.2500,0.8545,1556.5640,0.0230,0.0477,0.2328,369.2297,12.4635
482.5000,0.8278,790.7299,0.0302,0.0695,0.2917,358.2009,11.6040
483.7500,0.8024,1376.2324,0.0213,0.0553,0.2425,363.1568,12.5042
485.0000,0.8087,3394.0453,0.0135,0.0355,0.1795,372.8241,13.7288
486.2500,0.8889,2711.2936,0.0208,0.0314,0.1935,378.2757,13.0578
487.5000,1.0097,2284.0237,0.0264,0.0338,0.2049,386.3992,12.3724
488.7500,1.2220,809.7045,0.0521,0.0576,0.2894,384.7901,10.5667
490.0000,0.9995,269.7888,0.1064,0.0769,0.4175,349.4828,9.6690
491.2500,0.8304,805.8815,0.0383,0.0523,0.2899,358.6781,11.6227
492.5000,0.7363,544.6209,0.0463,0.0589,0.3304,345.2034,11.3632
493.7500,0.7630,285.0376,0.0718,0.0787,0.4099,336.5116,10.2784
495.0000,0.7477,229.2637,0.0820,0.0848,0.4408,331.2868,9.9855
496.2500,0.7083,364.8473,0.0507,0.0796,0.3775,336.7351,10.8248
497.5000,0.8774,413.2297,0.0792,0.0542,0.3622,351.2482,10.5218
498.7500,1.0936,714.3709,0.0513,0.0595,0.3018,375.0741,10.7082
500.0000,1.2513,495.5957,0.0926,0.0573,0.3409,376.2408,9.9492
501.2500,1.7154,625.4408,0.1199,0.0457,0.3155,401.5270,9.4786
502.5000,2.1783,1045.8174,0.0847,0.0490,0.2658,430.0052,9.3407
503.7500,2.6208,1132.3650,0.0791,0.0587,0.2588,444.9943,8.9481
505.0000,3.0175,1089.3080,0.0736,0.0759,0.2622,453.9961,8.5960
506.2500,3.2528,1545.9184,0.0527,0.0793,0.2333,468.3388,8.6005
507.5000,3.3278,2642.1088,0.0410,0.0611,0.1951,482.0786,8.7938
508.7500,3.4371,2085.1615,0.0427,0.0764,0.2112,479.5075,8.6034
510.0000,3.5974,2572.5902,0.0517,0.0540,0.1969,487.6526,8.5759
511.2500,3.7309,1322.4865,0.0534,0.1059,0.2458,474.4093,8.2059
512.5000,3.6050,1854.9756,0.0514,0.0762,0.2196,480.4420,8.4327
513.7500,3.4143,3923.2856,0.0315,0.0551,0.1711,491.7803,8.8927
515.0000,3.3341,5077.7431,0.0248,0.0528,0.1570,494.2905,9.0672
516.2500,3.3901,4314.6804,0.0281,0.0559,0.1657,492.8962,8.9521
517.5000,3.2833,4572.5100,0.0290,0.0500,0.1625,491.2554,9.0696
518.7500,3.0493,2076.4957,0.0541,0.0535,0.2115,470.2126,8.9107
520.0000,2.4923,889.8579,0.0725,0.0785,0.2805,435.3460,8.9100
521.2500,2.3054,565.1566,0.0550,0.1461,0.3263,417.5818,8.7617
522.5000,2.1045,500.7380,0.0655,0.1314,0.3397,408.3492,8.8546
523.7500,2.0053,1283.3652,0.0387,0.0812,0.2483,428.6492,9.7044
525.0000,1.8756,1916.9310,0.0327,0.0612,0.2172,431.4586,10.2017
526.2500,1.8972,1565.2312,0.0336,0.0735,0.2324,428.5736,10.0093
527.5000,1.8909,966.9421,0.0447,0.0890,0.2728,418.3234,9.6276
528.7500,1.7879,1931.4417,0.0286,0.0644,0.2166,427.9409,10.3482
530.0000,1.7001,3522.2421,0.0210,0.0458,0.1773,433.3155,10.9883
531.2500,1.6874,3556.3458,0.0209,0.0454,0.1767,432.8401,11.0212
532.5000,1.7256,2435.0612,0.0256,0.0552,0.2005,429.0378,10.6445
533.7500,1.7167,1628.1590,0.0287,0.0741,0.2293,421.8546,10.3244
535.0000,1.6709,1891.1059,0.0257,0.0688,0.2182,422.4275,10.5317
536.2500,1.6416,2430.6345,0.0242,0.0558,0.2006,425.1121,10.7999
537.5000,1.6124,3165.2701,0.0226,0.0455,0.1837,427.5592,11.0799
538.7500,1.4687,2066.6177,0.0273,0.0521,0.2118,413.9971,11.0074
540.0000,1.3695,3679.1399,0.0176,0.0424,0.1748,416.3338,11.7791
541.2500,1.4356,2999.8514,0.0219,0.0440,0.1871,417.5371,11.4264
542.5000,1.4789,2633.4287,0.0223,0.0502,0.1954,418.1005,11.2081
543.7500,1.4128,3185.6128,0.0205,0.0433,0.1833,417.0401,11.5368
545.0000,1.3810,6298.8747,0.0141,0.0312,0.1461,423.0053,12.2229
546.2500,1.3924,4003.3346,0.0176,0.0398,0.1699,418.7003,11.7958
547.5000,1.3924,2756.1857,0.0202,0.0500,0.1924,413.9713,11.4523
548.7500,1.3771,3687.9381,0.0176,0.0426,0.1746,416.8145,11.7613
550.0000,1.3924,5097.2771,0.0162,0.0340,0.1568,421.4617,12.0093
551.2500,1.4115,3079.5950,0.0221,0.0415,0.1854,416.5274,11.5089
552.5000,1.3810,2810.8176,0.0225,0.0440,0.1912,413.5803,11.4989
553.7500,1.3962,3274.8289,0.0214,0.0405,0.1817,416.4490,11.6033
555.0000,1.4814,2290.3146,0.0242,0.0531,0.2047,416.2113,11.0752
556.2500,1.4751,2798.1818,0.0213,0.0492,0.1914,418.7460,11.2716
557.5000,1.4878,3061.1485,0.0215,0.0456,0.1858,420.6581,11.3228
558.7500,1.5615,2749.7553,0.0235,0.0484,0.1926,423.0119,11.0669
560.0000,1.6099,3051.4882,0.0237,0.0444,0.1860,426.9190,11.0546
561.2500,1.7421,1540.0606,0.0378,0.0596,0.2336,421.9349,10.2351
562.5000,1.7980,2631.7896,0.0284,0.0480,0.1954,433.4902,10.5776
563.7500,1.7179,2970.6890,0.0245,0.0473,0.1877,431.7199,10.8189
565.0000,1.7599,1320.6152,0.0379,0.0711,0.2459,419.7603,10.0762
566.2500,2.0422,1478.1101,0.0489,0.0557,0.2368,432.8972,9.7637
567.5000,2.0664,2373.2776,0.0292,0.0599,0.2023,442.6827,10.0762
568.7500,2.0409,2368.1274,0.0307,0.0564,0.2024,441.6796,10.1114
570.0000,2.1706,1294.3077,0.0440,0.0768,0.2476,434.5689,9.5052
571.2500,2.3957,1591.9599,0.0423,0.0704,0.2310,446.2717,9.3908
572.5000,2.4758,1857.1551,0.0328,0.0816,0.2195,451.9578,9.4015
573.7500,2.5839,2071.3346,0.0338,0.0734,0.2116,457.4349,9.3520
575.0000,2.5712,4355.6042,0.0241,0.0488,0.1652,470.2631,9.7873
576.2500,2.6081,1494.9442,0.0488,0.0725,0.2359,451.1971,9.1314
577.5000,2.7238,1362.3102,0.0416,0.0957,0.2434,452.2425,8.9668
578.7500,2.6424,1739.6670,0.0353,0.0868,0.2243,455.5083,9.1887
580.0000,2.5636,1155.7672,0.0511,0.0878,0.2571,443.9240,9.0139
581.2500,2.2279,661.6640,0.0666,0.1024,0.3096,419.8880,8.9498
582.5000,2.0956,1859.7645,0.0287,0.0786,0.2194,439.3332,9.8616
583.7500,2.2139,2597.6623,0.0284,0.0600,0.1963,449.6561,9.9335
585.0000,2.3169,3283.2633,0.0234,0.0602,0.1815,457.2402,9.9461
586.2500,2.4237,3496.9065,0.0243,0.0572,0.1777,461.9139,9.8462
587.5000,2.3652,1311.6517,0.0541,0.0657,0.2465,441.0911,9.2955
588.7500,1.8476,402.9134,0.0851,0.1102,0.3653,394.1307,8.9297
590.0000,1.7752,1252.2237,0.0418,0.0680,0.2503,419.3346,10.0076
591.2500,1.9278,1997.6790,0.0236,0.0814,0.2142,434.2868,10.1537
592.5000,1.9074,2310.4491,0.0241,0.0683,0.2041,435.9911,10.2958
593.7500,1.8565,2248.2693,0.0262,0.0629,0.2059,433.4331,10.3564
595.0000,1.8146,1795.6357,0.0297,0.0676,0.2220,427.7806,10.2457
596.2500,1.7205,1813.0405,0.0296,0.0641,0.2212,423.9239,10.4091
597.5000,1.6277,2697.1652,0.0241,0.0498,0.1938,426.0094,10.9150
598.7500,1.4496,1640.6343,0.0330,0.0541,0.2287,409.3520,10.8284
600.0000,1.3136,1652.5821,0.0233,0.0692,0.2282,402.0959,11.1362
601.2500,1.3568,1391.7134,0.0298,0.0658,0.2416,401.7360,10.8617
602.5000,1.4204,1850.9539,0.0243,0.0633,0.2197,409.7435,11.0073
603.7500,1.4941,1343.9987,0.0318,0.0702,0.2445,408.1755,10.5479
605.0000,1.6289,723.6333,0.0461,0.0984,0.3005,401.6324,9.7332
606.2500,1.6175,980.5453,0.0437,0.0762,0.2716,407.7717,10.0347
607.5000,1.5742,3195.1451,0.0213,0.0464,0.1832,425.7679,11.1683
608.7500,1.5386,1194.8758,0.0337,0.0768,0.2542,408.1425,10.3535
610.0000,1.3034,362.8911,0.0685,0.1074,0.3782,371.1969,9.5110
611.2500,1.1444,663.7677,0.0365,0.0949,0.3093,376.6765,10.5029
612.5000,0.9982,760.6713,0.0396,0.0681,0.2955,370.1212,11.0294
613.7500,0.9461,1923.2566,0.0200,0.0498,0.2169,379.3762,12.3906
615.0000,1.0745,881.1397,0.0407,0.0607,0.2814,377.5565,11.0137
616.2500,1.2258,601.8752,0.0411,0.0980,0.3195,379.1455,10.2194
617.5000,1.2932,736.0005,0.0377,0.0910,0.2988,386.7260,10.3143
618.7500,1.3441,1703.8282,0.0257,0.0611,0.2259,404.2900,11.0964
620.0000,1.2678,1685.8608,0.0318,0.0478,0.2267,399.7420,11.2675
621.2500,1.1432,2960.4666,0.0180,0.0430,0.1879,399.2027,12.2182
622.5000,1.0351,531.5828,0.0464,0.0843,0.3330,366.0101,10.4743
623.7500,0.9206,448.8755,0.0441,0.0951,0.3523,355.6423,10.5264
625.0000,0.8507,826.8181,0.0308,0.0671,0.2874,360.6795,11.5898
626.2500,0.7579,862.1138,0.0255,0.0694,0.2835,353.4057,11.9921
627.5000,0.7604,1581.0076,0.0205,0.0468,0.2316,360.7299,12.8927
628.7500,0.7884,1277.5893,0.0234,0.0523,0.2486,361.0121,12.4551
630.0000,0.7439,1310.5298,0.0235,0.0489,0.2465,357.0899,12.6886
631.2500,0.7350,1849.8331,0.0181,0.0445,0.2198,359.7653,13.2496
632.5000,0.7439,1116.2921,0.0237,0.0563,0.2601,355.2738,12.4447
633.7500,0.8393,339.7597,0.0991,0.0535,0.3866,345.0113,10.3396
635.0000,1.1483,522.2269,0.0706,0.0629,0.3350,372.0870,10.2070
636.2500,1.2932,590.8302,0.0579,0.0778,0.3215,382.1601,10.0712
637.5000,1.4458,1104.9389,0.0351,0.0737,0.2610,402.2407,10.4479
638.7500,1.4140,1295.2671,0.0340,0.0629,0.2475,403.5189,10.6690
640.0000,1.2284,601.0817,0.0529,0.0774,0.3197,379.2503,10.2129
641.2500,1.0656,510.7826,0.0446,0.0932,0.3375,367.0228,10.3545
642.5000,1.0618,265.1046,0.0619,0.1308,0.4200,352.1875,9.5332
643.7500,1.1127,302.7618,0.0650,0.1146,0.4018,357.9280,9.6101
645.0000,0.9957,273.7556,0.0670,0.1118,0.4155,349.6277,9.6954
646.2500,1.0211,549.3653,0.0550,0.0680,0.3294,365.7915,10.5495
647.5000,1.1673,983.0074,0.0371,0.0638,0.2713,385.1239,10.9138
648.7500,1.0872,546.9102,0.0535,0.0749,0.3299,369.6285,10.3924
650.0000,0.9079,391.8199,0.0476,0.0986,0.3687,352.2259,10.3700
651.2500,0.8431,383.0832,0.0439,0.1015,0.3715,347.5269,10.5037
652.5000,0.8329,396.3301,0.0436,0.0962,0.3673,347.4479,10.5806
653.7500,0.8011,413.4553,0.0480,0.0810,0.3621,345.9276,10.7328
655.0000,0.7668,716.8593,0.0312,0.0687,0.3014,351.7237,11.6767
656.2500,0.7630,1619.2743,0.0195,0.0483,0.2297,361.2307,12.9161
657.5000,0.8202,1368.9366,0.0250,0.0479,0.2430,364.6979,12.4228
658.7500,0.8240,506.9383,0.0392,0.0814,0.3383,351.0635,10.9667
660.0000,0.7846,537.9977,0.0385,0.0758,0.3317,348.9832,11.1793
661.2500,0.8202,618.0945,0.0339,0.0787,0.3167,353.9360,11.2698
662.5000,0.7998,522.3074,0.0407,0.0773,0.3350,349.7129,11.0857
663.7500,0.7668,609.4653,0.0364,0.0700,0.3182,349.4149,11.4292
665.0000,0.7363,990.4934,0.0258,0.0574,0.2706,353.1372,12.2943
666.2500,0.7375,495.7781,0.0362,0.0837,0.3409,343.9124,11.2117
667.5000,0.7617,491.6939,0.0369,0.0844,0.3418,345.7553,11.1175
668.7500,0.7439,652.4077,0.0368,0.0609,0.3111,348.4354,11.6169
670.0000,0.7922,622.5740,0.0457,0.0555,0.3159,351.8194,11.3735
671.2500,0.8520,678.9297,0.0339,0.0753,0.3070,357.8425,11.3038
672.5000,0.7897,692.7979,0.0370,0.0633,0.3049,353.1759,11.5424
673.7500,0.7541,691.4809,0.0345,0.0632,0.3051,350.1262,11.6688
675.0000,0.7159,627.5935,0.0361,0.0636,0.3151,345.4281,11.6623
676.2500,0.6650,492.5079,0.0357,0.0739,0.3416,337.4934,11.4667
677.5000,0.5951,383.1638,0.0343,0.0917,0.3714,327.5133,11.3180
678.7500,0.5671,362.7511,0.0330,0.0965,0.3783,324.0536,11.3375
680.0000,0.5977,445.0846,0.0412,0.0665,0.3533,329.7050,11.5701
681.2500,0.6472,660.0277,0.0316,0.0629,0.3099,339.5605,12.0295
682.5000,0.5951,334.3921,0.0385,0.0921,0.3887,325.6667,11.0797
683.7500,0.5506,443.2359,0.0332,0.0764,0.3538,324.7651,11.7753
685.0000,0.6155,725.1423,0.0288,0.0589,0.3003,337.3537,12.3382
686.2500,0.5977,624.0997,0.0318,0.0600,0.3157,333.7566,12.1637
687.5000,0.5201,583.3243,0.0293,0.0620,0.3229,324.1756,12.4449
688.7500,0.5036,338.7441,0.0365,0.0826,0.3870,316.5601,11.4974
690.0000,0.5201,278.5988,0.0388,0.0980,0.4131,315.9908,11.0548
691.2500,0.5353,372.7513,0.0335,0.0877,0.3749,321.1079,11.5277
692.5000,0.5506,261.2752,0.0424,0.1011,0.4220,318.1077,10.8139
693.7500,0.6078,236.8064,0.0513,0.1004,0.4361,321.6426,10.4383
695.0000,0.5913,279.4625,0.0496,0.0864,0.4126,322.7637,10.7809
696.2500,0.4997,286.9376,0.0413,0.0872,0.4090,314.2458,11.1993
