distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
858.7500,0.3471,40.9785,0.1732,0.1077,0.7825,279.3607,8.0242
860.0000,0.5341,52.6711,0.1237,0.1727,0.7197,288.5667,8.1180
861.2500,0.4947,22.4753,0.1767,0.2744,0.9560,267.3879,6.8687
862.5000,0.4603,36.4669,0.1628,0.1736,0.8135,279.1678,7.6381
863.7500,0.5481,114.9374,0.1084,0.0940,0.5549,304.9678,9.3770
865.0000,0.7363,82.0193,0.1482,0.1263,0.6209,306.5961,8.4773
866.2500,0.9384,202.1588,0.0947,0.0999,0.4597,339.3725,9.3992
867.5000,0.9588,143.4736,0.1016,0.1339,0.5153,331.1995,8.9108
868.7500,0.9130,35.9356,0.1997,0.2715,0.8175,281.2114,7.2254
870.0000,1.1343,32.1751,0.2267,0.3065,0.8482,276.2716,6.9940
871.2500,0.9690,78.6663,0.1789,0.1492,0.6296,312.6335,8.1304
872.5000,0.8469,180.3642,0.0872,0.1111,0.4775,331.9010,9.4133
873.7500,0.7655,138.3374,0.1005,0.1159,0.5216,321.3188,9.1879
875.0000,0.6600,149.4420,0.0833,0.1098,0.5084,317.0776,9.5322
876.2500,0.6282,164.2687,0.0721,0.1073,0.4926,316.8526,9.7654
877.5000,0.7426,136.2233,0.1203,0.0944,0.5243,319.7670,9.2098
878.7500,0.8571,190.5919,0.0843,0.1084,0.4688,333.7496,9.4713
880.0000,1.0071,69.0451,0.1912,0.1622,0.6576,308.8649,7.9330
881.2500,1.0758,61.6912,0.1770,0.2054,0.6828,305.8708,7.7417
882.5000,0.9957,101.7800,0.1173,0.1665,0.5778,322.1235,8.4219
883.7500,1.0071,95.7082,0.1273,0.1632,0.5898,320.4500,8.3320
885.0000,0.8126,103.3390,0.1342,0.1257,0.5749,315.9480,8.6891
886.2500,0.9728,38.6922,0.2463,0.2263,0.7976,284.7435,7.2760
887.5000,1.3644,158.4579,0.1245,0.1403,0.4985,348.8102,8.5255
888.7500,1.4382,167.0834,0.1229,0.1481,0.4898,352.8933,8.5063
890.0000,1.3377,34.9144,0.2807,0.2788,0.8254,280.9004,6.9963
891.2500,0.6345,21.5802,0.3764,0.2044,0.9690,262.5672,6.7417
892.5000,0.6205,178.1055,0.0903,0.0810,0.4795,317.7990,9.9198
893.7500,0.6803,87.4738,0.0961,0.1601,0.6077,306.0683,8.6611
895.0000,0.5735,85.8416,0.0930,0.1561,0.6116,300.7493,8.8315
896.2500,0.5112,134.2941,0.1016,0.0818,0.5268,305.0000,9.7530
897.5000,0.4845,131.8849,0.0709,0.1092,0.5300,302.6645,9.8044
898.7500,0.6193,43.5558,0.1385,0.2137,0.7668,285.5617,7.7164
900.0000,0.5608,42.2437,0.1635,0.1757,0.7746,283.8266,7.7396
901.2500,0.3726,64.4768,0.0834,0.1547,0.6728,285.4276,8.8075
902.5000,0.3077,266.8857,0.0288,0.0832,0.4190,288.3162,12.1837
903.7500,0.3141,80.9281,0.0513,0.1623,0.6237,283.3032,9.4581
905.0000,0.3357,110.0019,0.0444,0.1495,0.5630,287.3823,10.0128
906.2500,0.3014,110.4078,0.0475,0.1179,0.5624,283.7034,10.1866
907.5000,0.2772,87.3102,0.0588,0.1162,0.6081,280.1689,9.7863
908.7500,0.4616,88.3794,0.0854,0.1202,0.6057,295.0403,9.1452
910.0000,0.6472,268.6609,0.0495,0.0983,0.4181,326.8684,10.5231
911.2500,0.7846,198.2791,0.0700,0.1221,0.4626,330.5765,9.6798
912.5000,1.2055,105.7425,0.2195,0.1103,0.5705,329.7398,8.2413
913.7500,1.8184,20.6307,0.2245,0.7554,0.9836,243.3046,6.4403
915.0000,1.6111,13.2072,0.3144,0.8215,1.1413,209.4172,6.1193
916.2500,1.9519,35.7340,0.2723,0.3942,0.8191,283.4299,6.8305
917.5000,2.6882,392.8214,0.0680,0.1926,0.3684,415.0610,8.2179
918.7500,2.9756,3324.4069,0.0150,0.1186,0.1808,477.6047,9.2117
920.0000,3.2502,246.1290,0.0613,0.4536,0.4305,406.6150,7.6318
921.2500,3.9763,516.4628,0.0265,0.5738,0.3363,448.5344,7.6700
922.5000,4.4595,117.5604,0.1026,0.7598,0.5507,380.3213,6.8996
923.7500,5.6332,218.2329,0.1212,0.4272,0.4481,427.6053,6.8394
925.0000,6.7764,298.2909,0.0677,0.6621,0.4038,454.3179,6.6691
926.2500,7.5508,1278.7426,0.0246,0.4726,0.2486,524.5090,6.7143
927.5000,7.8026,50234.3105,0.0011,0.2733,0.0731,600.3648,6.9493
928.7500,7.8649,11756.0977,0.0016,0.8593,0.1186,581.9945,6.8354
930.0000,7.9908,13082.5902,0.0014,0.8630,0.1145,585.1452,6.8007
931.2500,8.1612,2578.8331,0.0117,0.5489,0.1967,552.1218,6.6265
932.5000,8.6774,931.6808,0.0283,0.6637,0.2762,522.6268,6.4260
933.7500,9.6299,1313.5738,0.0579,0.2525,0.2463,543.0927,6.2549
935.0000,10.6599,666.2499,0.0321,0.9859,0.3089,521.9082,6.0720
936.2500,11.3732,654.6042,0.0423,0.8270,0.3107,525.2760,5.9714
937.5000,12.5940,408.2999,0.0786,0.7877,0.3636,506.6390,5.8477
938.7500,14.1822,778.5467,0.0698,0.5164,0.2933,548.1572,5.6185
940.0000,15.0634,816.9379,0.0476,0.7837,0.2886,554.5196,5.5199
941.2500,16.8437,97.4348,0.2671,1.3233,0.5863,409.6176,5.7287
942.5000,17.6473,4.4902,1.7750,3.9945,1.6353,-132.0079,6.2763
943.7500,11.6848,11.3247,1.3109,1.6762,1.2013,110.4036,6.0998
945.0000,12.0891,61.7206,0.2077,2.0164,0.6827,353.7108,6.0096
946.2500,15.4869,39.8032,0.3947,2.0093,0.7901,304.6578,5.9296
947.5000,19.7925,8.3226,0.4357,10.7744,1.3312,18.6456,6.1891
948.7500,23.5641,47.8681,0.4222,2.3630,0.7430,333.5405,5.7024
