distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
853.7500,0.2963,149.7242,0.0349,0.1171,0.5081,284.3454,10.9053
855.0000,0.3230,244.4447,0.0326,0.0831,0.4315,290.4072,11.8615
856.2500,0.3332,278.0323,0.0336,0.0717,0.4133,292.6309,12.0855
857.5000,0.3306,232.2678,0.0323,0.0891,0.4389,291.3133,11.6904
858.7500,0.3497,139.9641,0.0512,0.1054,0.5196,290.6344,10.4588
860.0000,0.3586,194.1436,0.0499,0.0791,0.4659,294.0821,11.1165
861.2500,0.3446,372.9334,0.0270,0.0692,0.3748,295.9766,12.6758
862.5000,0.3446,471.2112,0.0225,0.0648,0.3467,297.1261,13.2184
863.7500,0.3548,215.1981,0.0326,0.1033,0.4502,294.2881,11.3640
865.0000,0.3421,127.5272,0.0451,0.1258,0.5360,289.1078,10.2974
866.2500,0.3103,61.9996,0.0631,0.1731,0.6816,281.3422,8.9216
867.5000,0.2581,62.9900,0.0661,0.1376,0.6780,277.7042,9.1517
868.7500,0.2200,218.0910,0.0253,0.0852,0.4482,271.3547,12.4825
870.0000,0.2581,73.6513,0.0777,0.1031,0.6436,277.9070,9.4982
871.2500,0.2696,48.6167,0.0766,0.1610,0.7392,277.9045,8.5574
872.5000,0.2556,75.2087,0.0872,0.0882,0.6391,277.6855,9.5575
873.7500,0.3675,23.8080,0.1388,0.2541,0.9378,272.2385,7.0542
875.0000,0.3179,36.8597,0.1481,0.1393,0.8106,277.8106,7.8888
876.2500,0.3090,82.6231,0.0608,0.1295,0.6194,282.9828,9.5226
877.5000,0.4044,105.6873,0.0623,0.1292,0.5706,293.3020,9.6572
878.7500,0.4438,142.0061,0.0482,0.1320,0.5171,300.2311,10.0845
880.0000,0.4031,135.4057,0.0436,0.1360,0.5254,295.9060,10.1505
881.2500,0.3726,66.8852,0.0665,0.1731,0.6646,285.8391,8.8773
882.5000,0.3789,63.3024,0.0707,0.1802,0.6769,285.5656,8.7553
883.7500,0.3535,94.5161,0.0521,0.1490,0.5923,287.8678,9.6231
885.0000,0.3319,227.3121,0.0321,0.0921,0.4420,291.3875,11.6325
886.2500,0.3255,229.8223,0.0321,0.0894,0.4404,290.4962,11.7011
887.5000,0.2887,169.3754,0.0331,0.1076,0.4876,283.6754,11.2438
888.7500,0.2709,180.9102,0.0275,0.1128,0.4770,281.0369,11.5322
890.0000,0.3090,206.9047,0.0336,0.0894,0.4561,287.5023,11.5727
891.2500,0.3192,126.0297,0.0461,0.1156,0.5381,286.4413,10.3865
892.5000,0.3268,89.2052,0.0538,0.1435,0.6038,285.0577,9.6103
893.7500,0.3522,190.3638,0.0366,0.1018,0.4690,293.1254,11.1099
895.0000,0.3395,435.3128,0.0253,0.0632,0.3560,295.8642,13.0776
896.2500,0.3255,308.6391,0.0278,0.0793,0.3992,291.8978,12.3867
897.5000,0.3115,139.2989,0.0368,0.1281,0.5204,286.0456,10.6501
898.7500,0.3319,133.4564,0.0564,0.0936,0.5279,288.2674,10.4459
900.0000,0.3077,71.9433,0.0779,0.1165,0.6487,282.0747,9.2369
901.2500,0.2721,81.3842,0.0609,0.1220,0.6225,279.4585,9.6544
902.5000,0.3014,95.2554,0.0541,0.1261,0.5907,283.0042,9.8621
903.7500,0.3166,85.5626,0.0586,0.1293,0.6122,283.8716,9.5647
905.0000,0.3471,102.6244,0.0544,0.1253,0.5762,287.9800,9.8177
906.2500,0.2950,70.7572,0.0720,0.1239,0.6523,280.9872,9.2513
907.5000,0.2340,41.5520,0.0646,0.1968,0.7789,276.3135,8.3443
908.7500,0.2581,57.8550,0.0485,0.1982,0.6975,277.5894,8.9666
910.0000,0.2874,124.1779,0.0373,0.1293,0.5407,282.4796,10.5286
911.2500,0.2734,101.2291,0.0419,0.1342,0.5789,280.1458,10.1401
912.5000,0.2378,94.3617,0.0404,0.1358,0.5926,275.6889,10.1835
913.7500,0.2238,221.5305,0.0292,0.0714,0.4459,272.1563,12.4836
915.0000,0.2047,447.9185,0.0194,0.0481,0.3526,265.7703,14.7503
916.2500,0.2098,94.8880,0.0419,0.1145,0.5915,271.8279,10.3846
917.5000,0.2225,125.8055,0.0357,0.1072,0.5384,272.9992,11.0035
918.7500,0.2302,400.1004,0.0170,0.0694,0.3661,272.8752,14.0407
920.0000,0.2378,180.0049,0.0261,0.1066,0.4778,275.2234,11.7952
921.2500,0.2365,104.3515,0.0315,0.1548,0.5730,275.4324,10.4347
922.5000,0.2340,78.3484,0.0451,0.1452,0.6305,275.4207,9.7646
923.7500,0.2594,69.7587,0.0516,0.1594,0.6554,277.9512,9.3712
925.0000,0.3001,113.0640,0.0379,0.1446,0.5579,283.6653,10.2461
926.2500,0.3065,135.4069,0.0594,0.0803,0.5254,285.2649,10.6153
927.5000,0.3332,83.3823,0.0956,0.0942,0.6175,285.1171,9.4452
928.7500,0.3904,160.4945,0.0698,0.0731,0.4964,296.2824,10.5505
930.0000,0.4629,273.0207,0.1047,0.0341,0.4159,309.6657,11.2758
931.2500,0.5442,357.5862,0.0780,0.0407,0.3801,321.5457,11.4109
932.5000,0.5061,301.7073,0.0584,0.0592,0.4022,315.5083,11.2657
933.7500,0.4298,144.3009,0.0678,0.0887,0.5143,299.1421,10.1691
935.0000,0.3739,155.2967,0.0470,0.1039,0.5019,294.1729,10.5605
936.2500,0.3433,200.7738,0.0319,0.1090,0.4607,292.2905,11.2799
937.5000,0.3421,189.0715,0.0338,0.1059,0.4700,291.7448,11.1543
938.7500,0.3675,166.7810,0.0360,0.1202,0.4901,294.0325,10.7424
940.0000,0.3293,87.9407,0.0430,0.1737,0.6067,285.1831,9.5702
941.2500,0.3446,59.0786,0.0878,0.1373,0.6927,282.9778,8.7192
942.5000,0.4095,96.4461,0.0608,0.1433,0.5883,292.6270,9.4632
943.7500,0.4438,367.4258,0.0342,0.0709,0.3767,310.2775,11.9718
945.0000,0.5010,151.7207,0.0738,0.0957,0.5058,306.0336,10.0060
946.2500,0.4858,87.6929,0.0793,0.1505,0.6072,296.3946,9.0680
947.5000,0.4705,152.7014,0.0545,0.1143,0.5047,303.5302,10.1242
948.7500,0.5125,97.7142,0.0751,0.1424,0.5857,299.8553,9.1890
950.0000,0.5163,32.6733,0.1249,0.2796,0.8439,276.8898,7.4025
951.2500,0.5646,31.5306,0.1176,0.3217,0.8540,275.8963,7.3042
952.5000,0.5913,100.9296,0.0661,0.1800,0.5794,305.0327,9.0572
953.7500,0.6015,173.5722,0.0564,0.1258,0.4836,315.9650,9.9308
955.0000,0.5888,109.4666,0.0614,0.1765,0.5640,306.5303,9.1957
956.2500,0.5125,72.6604,0.0685,0.2107,0.6465,294.4468,8.6830
957.5000,0.5188,124.9976,0.0634,0.1345,0.5396,304.4192,9.6028
958.7500,0.5913,177.9183,0.0502,0.1336,0.4797,315.6386,10.0024
960.0000,0.5735,84.3292,0.0708,0.1929,0.6152,300.3764,8.8027
961.2500,0.4997,55.7199,0.0696,0.2606,0.7063,288.7006,8.2662
962.5000,0.4794,140.5274,0.0419,0.1652,0.5189,303.1582,9.9380
963.7500,0.4921,105.3351,0.0556,0.1745,0.5712,299.7959,9.3754
965.0000,0.4947,123.4814,0.0535,0.1519,0.5418,302.4636,9.6528
966.2500,0.5201,351.5579,0.0359,0.0814,0.3822,318.7876,11.4894
967.5000,0.5074,424.4393,0.0308,0.0794,0.3590,319.4392,11.9087
968.7500,0.4769,268.2568,0.0350,0.1050,0.4183,311.0201,11.1750
970.0000,0.4578,128.3639,0.0526,0.1377,0.5348,300.1337,9.8429
971.2500,0.4209,142.1857,0.0473,0.1305,0.5169,298.1365,10.1754
972.5000,0.4908,315.8554,0.0342,0.0918,0.3961,314.3738,11.4244
973.7500,0.5137,163.2024,0.0440,0.1380,0.4937,308.1507,10.0959
975.0000,0.4565,131.8141,0.0423,0.1598,0.5301,300.3818,9.8971
976.2500,0.5061,147.9392,0.0667,0.1094,0.5101,306.0759,9.9433
977.5000,0.5888,185.1061,0.0534,0.1242,0.4734,316.1129,10.0777
978.7500,0.5442,203.1819,0.0492,0.1134,0.4589,313.9596,10.3857
980.0000,0.4972,298.7079,0.0337,0.1018,0.4036,314.4403,11.2875
981.2500,0.4629,226.5684,0.0322,0.1272,0.4425,307.6215,10.9105
982.5000,0.3560,114.3406,0.0396,0.1691,0.5558,289.7216,10.0040
983.7500,0.3802,35.4357,0.1080,0.2371,0.8214,278.0075,7.7061
985.0000,0.5252,95.4275,0.0686,0.1657,0.5904,300.2009,9.1165
986.2500,0.5188,198.8230,0.0457,0.1174,0.4622,311.4152,10.4375
987.5000,0.5163,241.6999,0.0392,0.1145,0.4331,313.8046,10.8068
988.7500,0.5442,233.0607,0.0511,0.0970,0.4384,315.9342,10.6320
990.0000,0.6256,203.3448,0.0528,0.1203,0.4588,320.5057,10.1259
991.2500,0.6485,107.5766,0.0789,0.1592,0.5672,309.4458,9.0379
992.5000,0.6027,79.3920,0.0836,0.1893,0.6277,300.4086,8.6495
993.7500,0.5137,68.7364,0.0602,0.2510,0.6586,293.4287,8.5874
995.0000,0.4552,103.3310,0.0499,0.1809,0.5749,296.9311,9.4480
996.2500,0.4934,293.2559,0.0406,0.0856,0.4061,313.8179,11.2699
997.5000,0.5163,368.1571,0.0324,0.0883,0.3764,318.8983,11.5942
998.7500,0.4451,266.0311,0.0335,0.1023,0.4195,307.3632,11.3124
1000.0000,0.4425,141.7811,0.0520,0.1239,0.5174,300.0973,10.0863
1001.2500,0.4959,142.3012,0.0448,0.1531,0.5167,304.6849,9.9060
1002.5000,0.4908,217.2070,0.0481,0.0949,0.4488,309.9637,10.7101
1003.7500,0.5392,149.9931,0.0629,0.1167,0.5078,308.8722,9.8637
1005.0000,0.6015,104.4755,0.0667,0.1771,0.5728,306.3018,9.0909
1006.2500,0.5519,101.6310,0.0823,0.1375,0.5781,302.9371,9.1589
1007.5000,0.4171,104.4358,0.0636,0.1327,0.5729,294.1890,9.5902
1008.7500,0.3688,160.4965,0.0394,0.1188,0.4964,293.8712,10.6547
1010.0000,0.2899,63.8595,0.0722,0.1349,0.6749,280.1266,9.0548
1011.2500,0.2340,80.0571,0.0390,0.1543,0.6260,275.3935,9.8154
1012.5000,0.2238,136.2429,0.0301,0.1142,0.5243,273.0505,11.1975
1013.7500,0.2581,35.7239,0.1005,0.1622,0.8191,276.8731,7.9632
1015.0000,0.2861,36.1249,0.0993,0.1806,0.8161,277.2614,7.9187
1016.2500,0.2454,40.1137,0.0794,0.1797,0.7881,276.7027,8.2343
1017.5000,0.2772,65.4291,0.0642,0.1372,0.6695,279.2772,9.1555
1018.7500,0.2810,95.7185,0.0478,0.1284,0.5898,280.8595,9.9728
1020.0000,0.3154,102.1761,0.0707,0.0953,0.5771,284.8178,9.9485
1021.2500,0.3815,74.4320,0.0750,0.1398,0.6413,287.5954,9.0553
1022.5000,0.4069,87.0376,0.0663,0.1451,0.6088,291.1830,9.2756
1023.7500,0.4222,130.4823,0.0454,0.1462,0.5319,297.2735,10.0023
1025.0000,0.4184,67.5896,0.0795,0.1565,0.6623,288.5323,8.7733
1026.2500,0.4018,68.7577,0.0855,0.1467,0.6585,287.8604,8.8479
1027.5000,0.4438,138.2161,0.0626,0.1083,0.5218,299.8960,10.0327
1028.7500,0.4743,176.8176,0.0528,0.1032,0.4807,305.7803,10.3866
1030.0000,0.4349,246.4966,0.0420,0.0861,0.4303,305.4227,11.2101
1031.2500,0.3955,246.9498,0.0356,0.0935,0.4300,300.6544,11.4234
1032.5000,0.3650,164.0794,0.0383,0.1166,0.4928,293.6052,10.7207
1033.7500,0.3815,141.7090,0.0507,0.1100,0.5175,294.1870,10.3352
1035.0000,0.4578,158.1461,0.0514,0.1161,0.4989,302.8393,10.2378
1036.2500,0.4896,220.9431,0.0460,0.0991,0.4463,310.0512,10.7475
1037.5000,0.5201,125.6077,0.0554,0.1512,0.5387,304.5894,9.6077
1038.7500,0.5086,118.4198,0.0637,0.1349,0.5494,302.8205,9.5365
1040.0000,0.4095,143.0679,0.0536,0.1082,0.5158,297.1037,10.2341
1041.2500,0.3471,140.3451,0.0399,0.1293,0.5191,290.3656,10.4773
1042.5000,0.4107,106.7619,0.0585,0.1370,0.5687,293.9416,9.6544
1043.7500,0.4184,120.5020,0.0502,0.1462,0.5462,296.0078,9.8617
1045.0000,0.4425,186.9179,0.0462,0.1040,0.4718,303.3390,10.6235
1046.2500,0.4616,171.9050,0.0492,0.1089,0.4852,304.2320,10.3825
1047.5000,0.4501,122.8791,0.0588,0.1268,0.5426,298.9260,9.7869
1048.7500,0.4514,155.3365,0.0575,0.1019,0.5019,302.0313,10.2278
1050.0000,0.3675,125.9652,0.0442,0.1379,0.5382,291.6924,10.1546
1051.2500,0.4514,94.6275,0.0643,0.1472,0.5920,295.3955,9.2977
1052.5000,0.5074,101.7490,0.0615,0.1607,0.5779,300.2296,9.2727
1053.7500,0.5442,40.5716,0.1380,0.2095,0.7851,282.5580,7.6986
1055.0000,0.6650,56.6005,0.1184,0.2035,0.7026,293.9736,8.0410
1056.2500,0.7935,113.2579,0.1491,0.0979,0.5576,317.6236,8.8486
1057.5000,1.1305,206.2581,0.0819,0.1313,0.4566,348.6475,9.1133
1058.7500,1.1877,356.2581,0.0486,0.1391,0.3806,365.4851,9.6771
1060.0000,1.2754,141.2064,0.0818,0.2207,0.5181,342.0775,8.4934
1061.2500,1.3593,35.9693,0.1564,0.4757,0.8173,282.6282,7.0167
1062.5000,1.6836,41.1692,0.2014,0.3789,0.7813,291.7511,7.0226
1063.7500,1.8871,350.6251,0.0579,0.1857,0.3826,391.0829,8.7688
1065.0000,2.0549,493.3654,0.0518,0.1616,0.3414,406.4539,8.8907
1066.2500,2.1808,244.4282,0.0613,0.2962,0.4315,386.2736,8.2271
1067.5000,2.2749,143.3679,0.0807,0.4042,0.5155,365.7587,7.7601
1068.7500,2.3143,293.3674,0.0622,0.2585,0.4060,396.1736,8.2707
1070.0000,2.2126,329.8997,0.0575,0.2297,0.3904,397.9246,8.4354
1071.2500,2.1986,166.8376,0.0641,0.4009,0.4901,371.1351,7.9190
1072.5000,2.2495,152.8255,0.0698,0.4133,0.5046,368.2212,7.8223
1073.7500,2.3792,120.6506,0.0812,0.4824,0.5460,359.1630,7.5807
1075.0000,2.3398,255.4742,0.0587,0.3169,0.4252,391.5274,8.1508
1076.2500,2.2673,497.9787,0.0379,0.2389,0.3404,412.7480,8.7019
1077.5000,2.3207,282.9109,0.0521,0.3159,0.4110,394.9758,8.2392
1078.7500,2.5241,462.6576,0.0510,0.2127,0.3488,416.9359,8.4421
1080.0000,2.7072,456.5575,0.0405,0.2951,0.3504,420.7032,8.3023
1081.2500,2.7505,258.6611,0.0563,0.3852,0.4234,400.2823,7.9096
1082.5000,2.7352,359.6231,0.0499,0.3091,0.3794,412.8532,8.1306
1083.7500,2.6538,586.0624,0.0357,0.2562,0.3224,427.5718,8.5017
1085.0000,2.4491,351.9999,0.0454,0.3076,0.3821,405.8524,8.3068
1086.2500,2.2825,244.7609,0.0560,0.3379,0.4313,388.6149,8.1574
1087.5000,2.2215,251.1141,0.0626,0.2867,0.4276,388.2319,8.2191
1088.7500,2.2724,1184.3869,0.0281,0.1349,0.2550,435.8861,9.3258
1090.0000,2.1821,133.1038,0.0639,0.5034,0.5284,360.6734,7.7542
1091.2500,1.8057,226.0886,0.0472,0.3495,0.4428,374.0535,8.4567
1092.5000,1.7866,1822.5852,0.0205,0.0962,0.2209,426.8704,10.3030
1093.7500,1.8426,450.3749,0.0389,0.2121,0.3520,397.2178,9.0328
1095.0000,1.9061,343.0748,0.0420,0.2625,0.3854,390.9560,8.7317
1096.2500,1.9150,303.8679,0.0557,0.2299,0.4013,387.2598,8.6191
1097.5000,1.9494,235.1860,0.0538,0.3149,0.4371,379.2427,8.3711
1098.7500,1.9888,185.2041,0.0602,0.3560,0.4733,371.0586,8.1404
1100.0000,1.9570,90.4070,0.0827,0.5157,0.6011,338.2136,7.5653
1101.2500,2.0053,142.6561,0.0678,0.4074,0.5163,360.4930,7.9131
1102.5000,2.1070,231.9801,0.0569,0.3254,0.4391,382.5729,8.2390
1103.7500,2.0587,103.2701,0.0819,0.4900,0.5750,346.4279,7.6209
1105.0000,2.0130,176.9162,0.0604,0.3749,0.4806,369.7497,8.0855
1106.2500,2.0295,567.7297,0.0365,0.1978,0.3258,409.6845,9.0296
1107.5000,2.0931,595.2605,0.0435,0.1627,0.3207,412.9516,9.0022
1108.7500,2.2635,144.4588,0.0777,0.3974,0.5142,365.9067,7.7720
1110.0000,2.1223,105.0608,0.1055,0.3798,0.5717,348.2837,7.6021
1111.2500,1.7942,83.3902,0.0988,0.4443,0.6175,331.6886,7.5819
1112.5000,1.8565,163.7436,0.0834,0.2682,0.4931,363.0954,8.1307
1113.7500,1.9405,207.7595,0.0640,0.3006,0.4555,374.4003,8.2728
1115.0000,1.9506,251.0289,0.0667,0.2421,0.4277,381.6323,8.4253
1116.2500,2.1172,280.6854,0.0704,0.2201,0.4120,389.8594,8.3836
1117.5000,2.1833,204.5763,0.0820,0.2608,0.4579,379.3548,8.0867
1118.7500,2.0536,108.7138,0.0700,0.5446,0.5653,348.8572,7.6645
1120.0000,2.1134,129.4739,0.0753,0.4422,0.5333,358.1687,7.7708
1121.2500,2.1961,201.3430,0.0648,0.3413,0.4603,378.9811,8.0660
1122.5000,2.3576,325.9466,0.0582,0.2498,0.3920,400.9951,8.3172
1123.7500,2.4567,416.6318,0.0498,0.2387,0.3612,411.8490,8.4200
1125.0000,2.6589,375.2240,0.0505,0.2776,0.3740,412.7926,8.2071
1126.2500,2.7657,451.9474,0.0454,0.2735,0.3515,421.6382,8.2563
1127.5000,2.5903,202.4213,0.0641,0.4091,0.4595,386.9255,7.8354
1128.7500,2.4389,764.3766,0.0368,0.1734,0.2951,429.8103,8.8559
1130.0000,2.3041,335.8325,0.0512,0.2688,0.3881,400.7885,8.3786
1131.2500,2.4834,289.6142,0.0595,0.2824,0.4078,399.4423,8.1461
1132.5000,2.5801,604.9049,0.0331,0.2543,0.3190,426.7478,8.5793
1133.7500,2.2940,135.4353,0.0796,0.4253,0.5253,363.4217,7.7075
1135.0000,2.1808,154.8324,0.0678,0.4175,0.5024,367.5187,7.8719
1136.2500,2.2660,224.8260,0.0491,0.4086,0.4437,384.9168,8.1044
1137.5000,2.1592,221.2023,0.0527,0.3661,0.4461,381.9301,8.1642
1138.7500,1.8769,444.5568,0.0396,0.2160,0.3535,397.9460,8.9847
1140.0000,1.8921,352.5524,0.0508,0.2150,0.3819,391.4066,8.7686
1141.2500,1.9926,217.9504,0.0595,0.3062,0.4483,377.4824,8.2733
1142.5000,1.9646,340.0555,0.0458,0.2514,0.3865,392.3557,8.6697
1143.7500,1.9570,262.2533,0.0665,0.2190,0.4215,383.3528,8.4571
1145.0000,1.7345,53.4363,0.1153,0.5653,0.7162,307.3801,7.2263
1146.2500,1.7497,107.7834,0.0957,0.3425,0.5669,343.0282,7.8339
1147.5000,1.8515,292.7637,0.0461,0.2752,0.4063,384.2159,8.6451
1148.7500,1.9608,465.9584,0.0379,0.2203,0.3480,401.9378,8.9377
1150.0000,2.0676,781.7296,0.0284,0.1854,0.2929,419.3576,9.2432
1151.2500,2.1249,300.7270,0.0472,0.2946,0.4027,392.4951,8.4324
1152.5000,2.2698,111.0998,0.0897,0.4570,0.5612,353.3564,7.5724
1153.7500,2.4008,243.5684,0.0568,0.3502,0.4320,390.9577,8.0761
1155.0000,2.2062,220.8134,0.0732,0.2700,0.4463,382.9045,8.1306
1156.2500,1.8629,215.4968,0.0564,0.3104,0.4500,373.8250,8.3660
1157.5000,1.7942,198.9189,0.0586,0.3078,0.4622,369.0941,8.3516
1158.7500,2.0460,110.8918,0.1002,0.3681,0.5615,349.6869,7.6845
1160.0000,2.2457,325.8697,0.0487,0.2841,0.3920,398.3134,8.4004
1161.2500,2.1477,302.8050,0.0549,0.2586,0.4017,393.3127,8.4197
1162.5000,2.0244,158.6594,0.0675,0.3860,0.4983,365.4626,7.9882
1163.7500,2.0905,202.9964,0.0586,0.3563,0.4590,377.0056,8.1438
1165.0000,2.1884,106.6055,0.0801,0.5101,0.5690,350.0374,7.5806
1166.2500,2.2914,108.8280,0.0817,0.5064,0.5651,352.6345,7.5469
1167.5000,2.4148,277.4775,0.0479,0.3624,0.4136,396.3323,8.1609
1168.7500,2.3728,185.6909,0.0620,0.4112,0.4729,379.1402,7.8963
1170.0000,2.3728,404.0079,0.0361,0.3219,0.3649,408.7856,8.4618
1171.2500,2.3703,578.9810,0.0344,0.2339,0.3237,420.0465,8.7223
1172.5000,2.3398,397.8177,0.0351,0.3312,0.3668,407.4542,8.4763
1173.7500,2.2952,158.0299,0.0607,0.4698,0.4990,370.5698,7.8216
1175.0000,2.0397,167.8278,0.0580,0.4205,0.4891,368.1483,8.0242
1176.2500,2.1617,264.4702,0.0514,0.3181,0.4203,388.7787,8.3026
1177.5000,2.3855,466.9229,0.0338,0.3058,0.3477,413.8286,8.5559
1178.7500,2.2838,130.5524,0.0917,0.3747,0.5318,361.5023,7.6855
1180.0000,2.0676,81.1306,0.0775,0.6531,0.6232,334.1461,7.4258
1181.2500,1.8896,79.4733,0.0934,0.5130,0.6275,330.6548,7.4922
1182.5000,1.6594,137.2306,0.0600,0.3935,0.5230,351.3819,8.1185
1183.7500,1.5908,165.3294,0.0678,0.2851,0.4915,356.8520,8.3527
1185.0000,1.6366,136.4275,0.0754,0.3208,0.5241,350.6035,8.1306
1186.2500,1.3682,90.7050,0.0911,0.3485,0.6004,327.7404,7.9343
1187.5000,1.2271,278.3682,0.0389,0.2262,0.4132,360.9729,9.3252
1188.7500,1.2093,266.5775,0.0396,0.2270,0.4192,359.0483,9.3016
1190.0000,1.2538,409.7252,0.0337,0.1810,0.3632,371.9594,9.7276
1191.2500,1.2945,660.8214,0.0306,0.1281,0.3097,384.5924,10.1930
1192.5000,1.2856,452.5532,0.0399,0.1426,0.3514,375.7960,9.7868
1193.7500,1.2080,131.2138,0.0688,0.2626,0.5309,337.4474,8.4834
1195.0000,1.1457,124.6942,0.0727,0.2529,0.5400,333.7312,8.4937
1196.2500,1.1622,206.7046,0.0529,0.2138,0.4563,350.0171,9.0702
1197.5000,1.1470,393.5289,0.0368,0.1601,0.3681,365.8364,9.8682
1198.7500,1.3009,229.4980,0.0564,0.2023,0.4406,358.4896,9.0035
1200.0000,1.3975,209.9628,0.0653,0.2004,0.4539,359.2153,8.7894
1201.2500,1.3593,204.7963,0.0554,0.2363,0.4577,357.1170,8.8068
1202.5000,1.4000,227.3177,0.0580,0.2151,0.4420,361.8005,8.8709
1203.7500,1.6378,87.7635,0.1053,0.3533,0.6071,331.5624,7.7171
1205.0000,1.7612,174.4893,0.0672,0.2978,0.4828,363.3080,8.2602
1206.2500,1.6111,137.9426,0.0635,0.3692,0.5221,350.4316,8.1612
1207.5000,1.4089,58.6843,0.0964,0.4990,0.6942,308.7747,7.4678
1208.7500,1.6162,86.8232,0.1198,0.2973,0.6093,330.6799,7.7204
1210.0000,1.6900,402.3938,0.0506,0.1645,0.3654,388.9007,9.1020
1211.2500,1.3326,366.9813,0.0562,0.1359,0.3768,372.7427,9.4790
1212.5000,1.2322,303.1494,0.0445,0.1784,0.4016,363.4508,9.4162
1213.7500,1.1686,71.0209,0.0784,0.4130,0.6515,313.4183,7.8276
1215.0000,1.1038,77.1109,0.0695,0.4150,0.6338,315.2798,7.9756
1216.2500,1.0300,254.3618,0.0373,0.2185,0.4258,349.6073,9.5367
1217.5000,0.9003,233.6458,0.0513,0.1497,0.4380,340.8357,9.6696
1218.7500,0.8812,77.1210,0.0897,0.2674,0.6338,309.5015,8.2022
1220.0000,0.9817,110.6355,0.0639,0.2840,0.5620,324.3220,8.5443
1221.2500,0.9397,306.1052,0.0356,0.1738,0.4003,349.0789,9.9578
1222.5000,0.8507,160.2925,0.0589,0.1838,0.4966,329.2217,9.2398
1223.7500,0.7464,80.8226,0.0766,0.2578,0.6240,306.5598,8.4412
1225.0000,0.7426,116.9220,0.0602,0.2252,0.5517,316.0986,8.9831
1226.2500,0.7630,185.6731,0.0404,0.2105,0.4729,327.8745,9.6301
1227.5000,0.9206,120.0778,0.0990,0.1615,0.5468,324.5351,8.7329
1228.7500,1.2525,110.9993,0.1070,0.2122,0.5614,332.8220,8.2500
1230.0000,1.5908,114.9211,0.0995,0.2685,0.5549,342.5216,8.0022
1231.2500,1.7370,214.1678,0.0866,0.1915,0.4509,370.2497,8.4678
1232.5000,1.9621,169.2965,0.0715,0.3256,0.4877,366.8296,8.0840
1233.7500,1.9367,424.5252,0.0455,0.2043,0.3590,398.4468,8.8837
1235.0000,2.0473,116.5274,0.0846,0.4221,0.5523,352.0711,7.7237
1236.2500,2.2749,111.3899,0.0778,0.5199,0.5607,353.5650,7.5719
1237.5000,2.2444,202.6594,0.0545,0.4020,0.4593,380.2653,8.0396
1238.7500,2.2368,418.1758,0.0365,0.2913,0.3608,406.4605,8.5968
1240.0000,2.0002,330.9283,0.0562,0.2218,0.3900,392.4609,8.6149
1241.2500,1.8375,727.2808,0.0271,0.1851,0.3000,409.7137,9.4557
1242.5000,1.8756,266.9965,0.0468,0.3013,0.4190,381.7873,8.5425
1243.7500,1.9278,356.8984,0.0407,0.2658,0.3803,392.8427,8.7450
1245.0000,1.9100,52.7758,0.1018,0.7373,0.7192,308.1539,7.1484
1246.2500,1.8108,52.8436,0.1199,0.6069,0.7189,307.4105,7.1866
1247.5000,1.9557,106.4634,0.0699,0.5179,0.5692,346.2031,7.7007
1248.7500,2.1045,266.5050,0.0415,0.3855,0.4192,387.6747,8.3520
1250.0000,2.0193,252.5392,0.0499,0.3226,0.4268,383.6028,8.3748
1251.2500,1.9214,520.0915,0.0396,0.1893,0.3355,403.8310,9.0715
1252.5000,1.9545,365.6414,0.0356,0.3015,0.3773,394.3860,8.7402
1253.7500,1.9621,238.1844,0.0384,0.4366,0.4352,380.0281,8.3716
1255.0000,1.9405,202.1367,0.0720,0.2657,0.4597,373.3529,8.2495
1256.2500,1.8947,192.8981,0.0645,0.3020,0.4669,370.4489,8.2444
1257.5000,1.8273,322.5959,0.0389,0.2913,0.3934,386.6587,8.7540
1258.7500,1.6620,581.3873,0.0244,0.2352,0.3232,397.6949,9.4816
1260.0000,1.6416,643.8980,0.0300,0.1718,0.3124,399.4034,9.6052
1261.2500,1.7586,84.0230,0.0759,0.5601,0.6159,331.5046,7.6078
1262.5000,1.6976,70.5189,0.0879,0.5595,0.6530,321.8497,7.4854
1263.7500,1.6022,201.1306,0.0654,0.2415,0.4605,364.2192,8.5324
1265.0000,1.6925,100.9554,0.0894,0.3770,0.5794,338.9826,7.8114
1266.2500,1.6671,153.5206,0.0687,0.3228,0.5038,356.0122,8.2177
1267.5000,1.6086,318.4151,0.0461,0.2187,0.3951,379.2806,8.9723
1268.7500,1.4420,217.9925,0.0686,0.1947,0.4483,361.9131,8.7787
1270.0000,1.3123,378.5068,0.0330,0.2104,0.3730,372.6526,9.5442
1271.2500,1.2093,153.6680,0.0777,0.1994,0.5037,342.7428,8.6628
1272.5000,0.9372,91.1001,0.0777,0.2642,0.5996,316.6320,8.3515
1273.7500,0.7515,64.8118,0.0705,0.3420,0.6716,300.2928,8.1238
1275.0000,0.7057,83.6739,0.0707,0.2481,0.6168,305.9690,8.5532
1276.2500,0.6778,81.2629,0.0670,0.2529,0.6228,304.1048,8.5550
1277.5000,0.6587,176.7631,0.0344,0.2140,0.4807,320.3021,9.8045
1278.7500,0.5455,85.1656,0.0563,0.2394,0.6132,299.1743,8.8777
1280.0000,0.4730,96.0860,0.0496,0.2117,0.5890,297.0723,9.2641
