# Exported by snowmicropyn 1.2.1 (git hash 25c665906cd9d26085fa9eab6ba842a7f4b41101)
distance [mm],force [N]
884.1281,0.3421
884.1322,0.3599
884.1363,0.3573
884.1405,0.3789
884.1446,0.3650
884.1487,0.3154
884.1529,0.2734
884.1570,0.3014
884.1611,0.3281
884.1653,0.3332
884.1694,0.3382
884.1735,0.2963
884.1776,0.2772
884.1818,0.3014
884.1859,0.2887
884.1900,0.2963
884.1942,0.3103
884.1983,0.3357
884.2024,0.3535
884.2066,0.3573
884.2107,0.3764
884.2148,0.3967
884.2190,0.4171
884.2231,0.4680
884.2272,0.5214
884.2314,0.5252
884.2355,0.3789
884.2396,0.3344
884.2438,0.3052
884.2479,0.3599
884.2520,0.3662
884.2562,0.3459
884.2603,0.3980
884.2644,0.3700
884.2686,0.3777
884.2727,0.3853
884.2768,0.3840
884.2810,0.4260
884.2851,0.4692
884.2892,0.4832
884.2934,0.5048
884.2975,0.5239
884.3016,0.5417
884.3057,0.5595
884.3099,0.5697
884.3140,0.5977
884.3181,0.6104
884.3223,0.6155
884.3264,0.6422
884.3305,0.6867
884.3347,0.7146
884.3388,0.6511
884.3429,0.6434
884.3471,0.6625
884.3512,0.6930
884.3553,0.7032
884.3595,0.7108
884.3636,0.7375
884.3677,0.6854
884.3719,0.6472
884.3760,0.6396
884.3801,0.6600
884.3843,0.6740
884.3884,0.6790
884.3925,0.6638
884.3967,0.6485
884.4008,0.6409
884.4049,0.5875
884.4091,0.4234
884.4132,0.4273
884.4173,0.4985
884.4215,0.4565
884.4256,0.4705
884.4297,0.4997
884.4338,0.4870
884.4380,0.5125
884.4421,0.5303
884.4462,0.4997
884.4504,0.5036
884.4545,0.5099
884.4586,0.4680
884.4628,0.4578
884.4669,0.4273
884.4710,0.3891
884.4752,0.3955
884.4793,0.4006
884.4834,0.4222
884.4876,0.4336
884.4917,0.2950
884.4958,0.3077
884.5000,0.3115
884.5041,0.3319
884.5082,0.3306
884.5124,0.2861
884.5165,0.3166
884.5206,0.3268
884.5248,0.3446
884.5289,0.3739
884.5330,0.3802
884.5372,0.4209
884.5413,0.4476
884.5454,0.4311
884.5495,0.4374
884.5537,0.4883
884.5578,0.5036
884.5619,0.5188
884.5661,0.5010
884.5702,0.4794
884.5743,0.5010
884.5785,0.4438
884.5826,0.3840
884.5867,0.4400
884.5909,0.4451
884.5950,0.4018
884.5991,0.3967
884.6033,0.4082
884.6074,0.4095
884.6115,0.4247
884.6157,0.3904
884.6198,0.3166
884.6239,0.2963
884.6281,0.3065
884.6322,0.3293
884.6363,0.3484
884.6405,0.3688
884.6446,0.3891
884.6487,0.3650
884.6529,0.3459
884.6570,0.2912
884.6611,0.2480
884.6653,0.3128
884.6694,0.2988
884.6735,0.3039
884.6776,0.2937
884.6818,0.2950
884.6859,0.3077
884.6900,0.3141
884.6942,0.2963
884.6983,0.3065
884.7024,0.3370
884.7066,0.3357
884.7107,0.3497
884.7148,0.3675
884.7190,0.3751
884.7231,0.3688
884.7272,0.3802
884.7314,0.3904
884.7355,0.3166
884.7396,0.2378
884.7438,0.2213
884.7479,0.2378
884.7520,0.2632
884.7562,0.2594
884.7603,0.2276
884.7644,0.1971
884.7686,0.2162
884.7727,0.2149
884.7768,0.2314
884.7810,0.2543
884.7851,0.2340
884.7892,0.2441
884.7934,0.2810
884.7975,0.3039
884.8016,0.3141
884.8057,0.3268
884.8099,0.3255
884.8140,0.3370
884.8181,0.3471
884.8223,0.3510
884.8264,0.3713
884.8305,0.3548
884.8347,0.3560
884.8388,0.3344
884.8429,0.2696
884.8471,0.2429
884.8512,0.2124
884.8553,0.2327
884.8595,0.2518
884.8636,0.2772
884.8677,0.3115
884.8719,0.3141
884.8760,0.3014
884.8801,0.2925
884.8843,0.2887
884.8884,0.2950
884.8925,0.2912
884.8967,0.2798
884.9008,0.3077
884.9049,0.2772
884.9091,0.2759
884.9132,0.2899
884.9173,0.2874
884.9215,0.3052
884.9256,0.3217
884.9297,0.3433
884.9338,0.3586
884.9380,0.3688
884.9421,0.3802
884.9462,0.3955
884.9504,0.4133
884.9545,0.4082
884.9586,0.4133
884.9628,0.4234
884.9669,0.4184
884.9710,0.4323
884.9752,0.4374
884.9793,0.4158
884.9834,0.3662
884.9876,0.3344
884.9917,0.3306
884.9958,0.3408
885.0000,0.3484
885.0041,0.3204
885.0082,0.3052
885.0124,0.2848
885.0165,0.2836
885.0206,0.2759
885.0248,0.2162
885.0289,0.1984
885.0330,0.1793
885.0372,0.1806
885.0413,0.1488
885.0454,0.1411
885.0495,0.1399
885.0537,0.1602
885.0578,0.1640
885.0619,0.1564
885.0661,0.1615
885.0702,0.1628
885.0743,0.1653
885.0785,0.1869
885.0826,0.2136
885.0867,0.2047
885.0909,0.2098
885.0950,0.2289
885.0991,0.2327
885.1033,0.2187
885.1074,0.1780
885.1115,0.1869
885.1157,0.1984
885.1198,0.2035
885.1239,0.2035
885.1281,0.2136
885.1322,0.1920
885.1363,0.1640
885.1405,0.1857
885.1446,0.2098
885.1487,0.2085
885.1529,0.2149
885.1570,0.2085
885.1611,0.2162
885.1653,0.2416
885.1694,0.2225
885.1735,0.2225
885.1776,0.2416
885.1818,0.2289
885.1859,0.2162
885.1900,0.2416
885.1942,0.2391
885.1983,0.2441
885.2024,0.2429
885.2066,0.2263
885.2107,0.2327
885.2148,0.2505
885.2190,0.2403
885.2231,0.2136
885.2272,0.2302
885.2314,0.2022
885.2355,0.1857
885.2396,0.2187
885.2438,0.2416
885.2479,0.2530
885.2520,0.2530
885.2562,0.2530
885.2603,0.2505
885.2644,0.2403
885.2686,0.2302
885.2727,0.2352
885.2768,0.2429
885.2810,0.2403
885.2851,0.2365
885.2892,0.2403
885.2934,0.2327
885.2975,0.2289
885.3016,0.2251
885.3057,0.2124
885.3099,0.2213
885.3140,0.2289
885.3181,0.2251
885.3223,0.2238
885.3264,0.2505
885.3305,0.2670
885.3347,0.2848
885.3388,0.2874
885.3429,0.2988
885.3471,0.2709
885.3512,0.2785
885.3553,0.2861
885.3595,0.3128
885.3636,0.3421
885.3677,0.3332
885.3719,0.3560
885.3760,0.3332
885.3801,0.2620
885.3843,0.2620
885.3884,0.2632
885.3925,0.2467
885.3967,0.2569
885.4008,0.2365
885.4049,0.2352
885.4091,0.2149
885.4132,0.2073
885.4173,0.2098
885.4215,0.2060
885.4256,0.2213
885.4297,0.2162
885.4338,0.2136
885.4380,0.2251
885.4421,0.2263
885.4462,0.2352
885.4504,0.2480
885.4545,0.2441
885.4586,0.2454
885.4628,0.2683
885.4669,0.2594
885.4710,0.2721
885.4752,0.2454
885.4793,0.2251
885.4834,0.1577
885.4876,0.1488
885.4917,0.1602
885.4958,0.1666
885.5000,0.1818
885.5041,0.1780
885.5082,0.2035
885.5124,0.2047
885.5165,0.1869
885.5206,0.1984
885.5248,0.1946
885.5289,0.2022
885.5330,0.2174
885.5372,0.2314
885.5413,0.2009
885.5454,0.1920
885.5495,0.1933
885.5537,0.2225
885.5578,0.2251
885.5619,0.2136
885.5661,0.2187
885.5702,0.2124
885.5743,0.2060
885.5785,0.1907
885.5826,0.1857
885.5867,0.1984
885.5909,0.1895
885.5950,0.1920
885.5991,0.1907
885.6033,0.1818
885.6074,0.1882
885.6115,0.1907
885.6157,0.1946
885.6198,0.2162
885.6239,0.2200
885.6281,0.2085
885.6322,0.1946
885.6363,0.1971
885.6405,0.1958
885.6446,0.1895
885.6487,0.1907
885.6529,0.1411
885.6570,0.1183
885.6611,0.1399
885.6653,0.1386
885.6694,0.1348
885.6735,0.1411
885.6776,0.1386
885.6818,0.1399
885.6859,0.1628
885.6900,0.1920
885.6942,0.2047
885.6983,0.2213
885.7024,0.2530
885.7066,0.2810
885.7107,0.2810
885.7148,0.2899
885.7190,0.3052
885.7231,0.3281
885.7272,0.3624
885.7314,0.1780
885.7355,0.1170
885.7396,0.0928
885.7438,0.1183
885.7479,0.1272
885.7520,0.1233
885.7562,0.1132
885.7603,0.1119
885.7644,0.1322
885.7686,0.1373
885.7727,0.1539
885.7768,0.1628
885.7810,0.1640
885.7851,0.1729
885.7892,0.1946
885.7934,0.2124
885.7975,0.2187
885.8016,0.2149
885.8057,0.2454
885.8099,0.2645
885.8140,0.2620
885.8181,0.1564
885.8223,0.1361
885.8264,0.1335
885.8305,0.1628
885.8347,0.1780
885.8388,0.1564
885.8429,0.1500
885.8471,0.1284
885.8512,0.1170
885.8553,0.1221
885.8595,0.1094
885.8636,0.1411
885.8677,0.1590
885.8719,0.1590
885.8760,0.1717
885.8801,0.1729
885.8843,0.1399
885.8884,0.1335
885.8925,0.1284
885.8967,0.1704
885.9008,0.1907
885.9049,0.1996
885.9091,0.2289
885.9132,0.2441
885.9173,0.2225
885.9215,0.1564
885.9256,0.1564
885.9297,0.1907
885.9338,0.1704
885.9380,0.1488
885.9421,0.1755
885.9462,0.1768
885.9504,0.1933
885.9545,0.1946
885.9586,0.2060
885.9628,0.2111
885.9669,0.2174
885.9710,0.2327
885.9752,0.2200
885.9793,0.1996
885.9834,0.2136
885.9876,0.2289
885.9917,0.2569
885.9958,0.2709
886.0000,0.2861
886.0041,0.3014
886.0082,0.2899
886.0124,0.2022
886.0165,0.1691
886.0206,0.1984
886.0248,0.2149
886.0289,0.2518
886.0330,0.2861
886.0372,0.2721
886.0413,0.1958
886.0454,0.2391
886.0495,0.2734
886.0537,0.2645
886.0578,0.3230
886.0619,0.3497
886.0661,0.3586
886.0702,0.3853
886.0743,0.4095
886.0785,0.3700
886.0826,0.4209
886.0867,0.4145
886.0909,0.4120
886.0950,0.4476
886.0991,0.2340
886.1033,0.2963
886.1074,0.2518
886.1115,0.3204
886.1157,0.3217
886.1198,0.2810
886.1239,0.3217
886.1281,0.3014
886.1322,0.3103
886.1363,0.3344
886.1405,0.3370
886.1446,0.3548
886.1487,0.3650
886.1529,0.3293
886.1570,0.2887
886.1611,0.2721
886.1653,0.2645
886.1694,0.2836
886.1735,0.2785
886.1776,0.2594
886.1818,0.2836
886.1859,0.2505
886.1900,0.2518
886.1942,0.2251
886.1983,0.1984
886.2024,0.2022
886.2066,0.1971
886.2107,0.2416
886.2148,0.2696
886.2190,0.2416
886.2231,0.1259
886.2272,0.1335
886.2314,0.1183
886.2355,0.1246
886.2396,0.1094
886.2438,0.1233
886.2479,0.1462
886.2520,0.1424
886.2562,0.1310
886.2603,0.1208
886.2644,0.1170
886.2686,0.1399
886.2727,0.1411
886.2768,0.1577
886.2810,0.1806
886.2851,0.1437
886.2892,0.1488
886.2934,0.1628
886.2975,0.1539
886.3016,0.1755
886.3057,0.1793
886.3099,0.1882
886.3140,0.2136
886.3181,0.2327
886.3223,0.2098
886.3264,0.2060
886.3305,0.2314
886.3347,0.2620
886.3388,0.2658
886.3429,0.1958
886.3471,0.1996
886.3512,0.1844
886.3553,0.1869
886.3595,0.2073
886.3636,0.1844
886.3677,0.1844
886.3719,0.1844
886.3760,0.2035
886.3801,0.2302
886.3843,0.2302
886.3884,0.2111
886.3925,0.2047
886.3967,0.1958
886.4008,0.2098
886.4049,0.2009
886.4091,0.1869
886.4132,0.1424
886.4173,0.1691
886.4215,0.1679
886.4256,0.1946
886.4297,0.2174
886.4338,0.2149
886.4380,0.2251
886.4421,0.2378
886.4462,0.2213
886.4504,0.2073
886.4545,0.2162
886.4586,0.2403
886.4628,0.2263
886.4669,0.2302
886.4710,0.2543
886.4752,0.1666
886.4793,0.1208
886.4834,0.1679
886.4876,0.1450
886.4917,0.1259
886.4958,0.1272
886.5000,0.1361
886.5041,0.1551
886.5082,0.1679
886.5124,0.1729
886.5165,0.1602
886.5206,0.1399
886.5248,0.1017
886.5289,0.1144
886.5330,0.1284
886.5372,0.1539
886.5413,0.1729
886.5454,0.1640
886.5495,0.1780
886.5537,0.1768
886.5578,0.1526
886.5619,0.1462
886.5661,0.1653
886.5702,0.1615
886.5743,0.1768
886.5785,0.1844
886.5826,0.1717
886.5867,0.1793
886.5909,0.1844
886.5950,0.1717
886.5991,0.1653
886.6033,0.1361
886.6074,0.1335
886.6115,0.1399
886.6157,0.1488
886.6198,0.1653
886.6239,0.1882
886.6281,0.2022
886.6322,0.2073
886.6363,0.2174
886.6405,0.1679
886.6446,0.1869
886.6487,0.2162
886.6529,0.1971
886.6570,0.2060
886.6611,0.1907
886.6653,0.1907
886.6694,0.2098
886.6735,0.2238
886.6776,0.2365
886.6818,0.2454
886.6859,0.2543
886.6900,0.2530
886.6942,0.2823
886.6983,0.3052
886.7024,0.2976
886.7066,0.3179
886.7107,0.2963
886.7148,0.3090
886.7190,0.3459
886.7231,0.3382
886.7272,0.3446
886.7314,0.3624
886.7355,0.3878
886.7396,0.4107
886.7438,0.4184
886.7479,0.4285
886.7520,0.4578
886.7562,0.5061
886.7603,0.2747
886.7644,0.2149
886.7686,0.2263
886.7727,0.1971
886.7768,0.2403
886.7810,0.2492
886.7851,0.2518
886.7892,0.2823
886.7934,0.3065
886.7975,0.3230
886.8016,0.3319
886.8057,0.3026
886.8099,0.2429
886.8140,0.2874
886.8181,0.2912
886.8223,0.2861
886.8264,0.3014
886.8305,0.2798
886.8347,0.2480
886.8388,0.2492
886.8429,0.2759
886.8471,0.2887
886.8512,0.3115
886.8553,0.3230
886.8595,0.3166
886.8636,0.3624
886.8677,0.3764
886.8719,0.3548
886.8760,0.3332
886.8801,0.2785
886.8843,0.2887
886.8884,0.2937
886.8925,0.3255
886.8967,0.3573
886.9008,0.3370
886.9049,0.3866
886.9091,0.4285
886.9132,0.4540
886.9173,0.5137
886.9215,0.4501
886.9256,0.3599
886.9297,0.4044
886.9338,0.4247
886.9380,0.4514
886.9421,0.4590
886.9462,0.4349
886.9504,0.4756
886.9545,0.4425
886.9586,0.4082
886.9628,0.4680
886.9669,0.5226
886.9710,0.5290
886.9752,0.5799
886.9793,0.6320
886.9834,0.6765
886.9876,0.4858
886.9917,0.4565
886.9958,0.1691
887.0000,0.2225
887.0041,0.2276
887.0082,0.2213
887.0124,0.2454
887.0165,0.2378
887.0206,0.2518
887.0248,0.2454
887.0289,0.2352
887.0330,0.2632
887.0372,0.2963
887.0413,0.3077
887.0454,0.3332
887.0495,0.3624
887.0537,0.3726
887.0578,0.3980
887.0619,0.4095
887.0661,0.4018
887.0702,0.4056
887.0743,0.3751
887.0785,0.3917
887.0826,0.4006
887.0867,0.4349
887.0909,0.4705
887.0950,0.5074
887.0991,0.5163
887.1033,0.3535
887.1074,0.3535
887.1115,0.3611
887.1157,0.2263
887.1198,0.1996
887.1239,0.2098
887.1281,0.2378
887.1322,0.3103
887.1363,0.3497
887.1405,0.3713
887.1446,0.3739
887.1487,0.3281
887.1529,0.3573
887.1570,0.3866
887.1611,0.3789
887.1653,0.3955
887.1694,0.3917
887.1735,0.3637
887.1776,0.4006
887.1818,0.4158
887.1859,0.4247
887.1900,0.4196
887.1942,0.4298
887.1983,0.4463
887.2024,0.4527
887.2066,0.4667
887.2107,0.4438
887.2148,0.4476
887.2190,0.4858
887.2231,0.3306
887.2272,0.2709
887.2314,0.2441
887.2355,0.2416
887.2396,0.1984
887.2438,0.1958
887.2479,0.2009
887.2520,0.2035
887.2562,0.2302
887.2603,0.2352
887.2644,0.2111
887.2686,0.2251
887.2727,0.1958
887.2768,0.1831
887.2810,0.2162
887.2851,0.2047
887.2892,0.2174
887.2934,0.2276
887.2975,0.2403
887.3016,0.2607
887.3057,0.2836
887.3099,0.3090
887.3140,0.3217
887.3181,0.3459
887.3223,0.3522
887.3264,0.3077
887.3305,0.3268
887.3347,0.3395
887.3388,0.3026
887.3429,0.2798
887.3471,0.2759
887.3512,0.3230
887.3553,0.3611
887.3595,0.3611
887.3636,0.3217
887.3677,0.2823
887.3719,0.2620
887.3760,0.2823
887.3801,0.2709
887.3843,0.2874
887.3884,0.2950
887.3925,0.3026
887.3967,0.3077
887.4008,0.3115
887.4049,0.2620
887.4091,0.2391
887.4132,0.2492
887.4173,0.2556
887.4215,0.2569
887.4256,0.2836
887.4297,0.2632
887.4338,0.2810
887.4380,0.3052
887.4421,0.3065
887.4462,0.3255
887.4504,0.3281
887.4545,0.3217
887.4586,0.3154
887.4628,0.3230
887.4669,0.3497
887.4710,0.3688
887.4752,0.3866
887.4793,0.3891
887.4834,0.3853
887.4876,0.3650
887.4917,0.3573
887.4958,0.2645
887.5000,0.2454
887.5041,0.1971
887.5082,0.2187
887.5124,0.2200
887.5165,0.2327
887.5206,0.2416
887.5248,0.2467
887.5289,0.2632
887.5330,0.2798
887.5372,0.2848
887.5413,0.2937
887.5454,0.3026
887.5495,0.2988
887.5537,0.3204
887.5578,0.3268
887.5619,0.3497
887.5661,0.3662
887.5702,0.3306
887.5743,0.2976
887.5785,0.3192
887.5826,0.3268
887.5867,0.3243
887.5909,0.3370
887.5950,0.3382
887.5991,0.3599
887.6033,0.3929
887.6074,0.3471
887.6115,0.3306
887.6157,0.3421
887.6198,0.3357
887.6239,0.3637
887.6281,0.3726
887.6322,0.3891
887.6363,0.3917
887.6405,0.3789
887.6446,0.3510
887.6487,0.3408
887.6529,0.3332
887.6570,0.3510
887.6611,0.3700
887.6653,0.3751
887.6694,0.3993
887.6735,0.3929
887.6776,0.4120
887.6818,0.3942
887.6859,0.3688
887.6900,0.3789
887.6942,0.3840
887.6983,0.4006
887.7024,0.4184
887.7066,0.4336
887.7107,0.4514
887.7148,0.4908
887.7190,0.4972
887.7231,0.5175
887.7272,0.5404
887.7314,0.5773
887.7355,0.4794
887.7396,0.3942
887.7438,0.3853
887.7479,0.3637
887.7520,0.4056
887.7562,0.3815
887.7603,0.3802
887.7644,0.3891
887.7686,0.3929
887.7727,0.4476
887.7768,0.4451
887.7810,0.4006
887.7851,0.3243
887.7892,0.3128
887.7934,0.3650
887.7975,0.4018
887.8016,0.4107
887.8057,0.4298
887.8099,0.4603
887.8140,0.4756
887.8181,0.5112
887.8223,0.5493
887.8264,0.5570
887.8305,0.5989
887.8347,0.6307
887.8388,0.6155
887.8429,0.6460
887.8471,0.6587
887.8512,0.6282
887.8553,0.5519
887.8595,0.4552
887.8636,0.3726
887.8677,0.3802
887.8719,0.3599
887.8760,0.3650
887.8801,0.3891
887.8843,0.4234
887.8884,0.4718
887.8925,0.5137
887.8967,0.4947
887.9008,0.4985
887.9049,0.5353
887.9091,0.5659
887.9132,0.6040
887.9173,0.6167
887.9215,0.6396
887.9256,0.6765
887.9297,0.6676
887.9338,0.6752
887.9380,0.6956
887.9421,0.6981
887.9462,0.6867
887.9504,0.6714
887.9545,0.6701
887.9586,0.7057
887.9628,0.7197
887.9669,0.7146
887.9710,0.7464
887.9752,0.7439
887.9793,0.7757
887.9834,0.8138
887.9876,0.8456
887.9917,0.8482
887.9958,0.8011
888.0000,0.7744
888.0041,0.7986
888.0082,0.6892
888.0124,0.6256
888.0165,0.6002
888.0206,0.5786
888.0248,0.6231
888.0289,0.5163
888.0330,0.4400
888.0372,0.4730
888.0413,0.4336
888.0454,0.3675
888.0495,0.3522
888.0537,0.3878
888.0578,0.3980
888.0619,0.4209
888.0661,0.4336
888.0702,0.4400
888.0743,0.4540
888.0785,0.4031
888.0826,0.4323
888.0867,0.4552
888.0909,0.4311
888.0950,0.4323
888.0991,0.4336
888.1033,0.4590
888.1074,0.4756
888.1115,0.4870
888.1157,0.5188
888.1198,0.5264
888.1239,0.4921
888.1281,0.4858
888.1322,0.4908
888.1363,0.4451
888.1405,0.4463
888.1446,0.4730
888.1487,0.4718
888.1529,0.4819
888.1570,0.4997
888.1611,0.4489
888.1653,0.3713
888.1694,0.3370
888.1735,0.3739
888.1776,0.3688
888.1818,0.3891
888.1859,0.3967
888.1900,0.4056
888.1942,0.4209
888.1983,0.4145
888.2024,0.4273
888.2066,0.4260
888.2107,0.4222
888.2148,0.4107
888.2190,0.4018
888.2231,0.3815
888.2272,0.3777
888.2314,0.3739
888.2355,0.3866
888.2396,0.4031
888.2438,0.4158
888.2479,0.4082
888.2520,0.4158
888.2562,0.3955
888.2603,0.3370
888.2644,0.3243
888.2686,0.2670
888.2727,0.2912
888.2768,0.3192
888.2810,0.3344
888.2851,0.3484
888.2892,0.3357
888.2934,0.3344
888.2975,0.3471
888.3016,0.3306
888.3057,0.3179
888.3099,0.2874
888.3140,0.3026
888.3181,0.2798
888.3223,0.2569
888.3264,0.2251
888.3305,0.2136
888.3347,0.1806
888.3388,0.1958
888.3429,0.2047
888.3471,0.2009
888.3512,0.2238
888.3553,0.2124
888.3595,0.2047
888.3636,0.1958
888.3677,0.2098
888.3719,0.2302
888.3760,0.2302
888.3801,0.2174
888.3843,0.2124
888.3884,0.2009
888.3925,0.2098
888.3967,0.2225
888.4008,0.2085
888.4049,0.2289
888.4091,0.2378
888.4132,0.2378
888.4173,0.2492
888.4215,0.2403
888.4256,0.2454
888.4297,0.2276
888.4338,0.1793
888.4380,0.1869
888.4421,0.2085
888.4462,0.2187
888.4504,0.2416
888.4545,0.2429
888.4586,0.2365
888.4628,0.2352
888.4669,0.2225
888.4710,0.2314
888.4752,0.2111
888.4793,0.2124
888.4834,0.2162
888.4876,0.2009
888.4917,0.1933
888.4958,0.1844
888.5000,0.2022
888.5041,0.2009
888.5082,0.2073
888.5124,0.2047
888.5165,0.1984
888.5206,0.2098
888.5248,0.2327
888.5289,0.2378
888.5330,0.2174
888.5372,0.2124
888.5413,0.2047
888.5454,0.1869
888.5495,0.2047
888.5537,0.2276
888.5578,0.1946
888.5619,0.2035
888.5661,0.2251
888.5702,0.2225
888.5743,0.2467
888.5785,0.2543
888.5826,0.2403
888.5867,0.2378
888.5909,0.2174
888.5950,0.2276
888.5991,0.2505
888.6033,0.2848
888.6074,0.2874
888.6115,0.3026
888.6157,0.2848
888.6198,0.2734
888.6239,0.2759
888.6281,0.2785
888.6322,0.2810
888.6363,0.3039
888.6405,0.3065
888.6446,0.2988
888.6487,0.3039
888.6529,0.3077
888.6570,0.3332
888.6611,0.2963
888.6653,0.1971
888.6694,0.1946
888.6735,0.2047
888.6776,0.1984
888.6818,0.2225
888.6859,0.1984
888.6900,0.2085
888.6942,0.2302
888.6983,0.1424
888.7024,0.1322
888.7066,0.1246
888.7107,0.1310
888.7148,0.1183
888.7190,0.1259
888.7231,0.1322
888.7272,0.1310
888.7314,0.1183
888.7355,0.1183
888.7396,0.1322
888.7438,0.1348
888.7479,0.1373
888.7520,0.1361
888.7562,0.1335
888.7603,0.1272
888.7644,0.1373
888.7686,0.1424
888.7727,0.1500
888.7768,0.1793
888.7810,0.1933
888.7851,0.1653
888.7892,0.1768
888.7934,0.1755
888.7975,0.2213
888.8016,0.2454
888.8057,0.2416
888.8099,0.2759
888.8140,0.2518
888.8181,0.2645
888.8223,0.2594
888.8264,0.2670
888.8305,0.2887
888.8347,0.3077
888.8388,0.3357
888.8429,0.3446
888.8471,0.3446
888.8512,0.3560
888.8553,0.3650
888.8595,0.3955
888.8636,0.3853
888.8677,0.2429
888.8719,0.2111
888.8760,0.2429
888.8801,0.2136
888.8843,0.2403
888.8884,0.2441
888.8925,0.2454
888.8967,0.2569
888.9008,0.2225
888.9049,0.2441
888.9091,0.2480
888.9132,0.2658
888.9173,0.2658
888.9215,0.2912
888.9256,0.2899
888.9297,0.2925
888.9338,0.3065
888.9380,0.3293
888.9421,0.3293
888.9462,0.3204
888.9504,0.3268
888.9545,0.3115
888.9586,0.2861
888.9628,0.2772
888.9669,0.2937
888.9710,0.2810
888.9752,0.2683
888.9793,0.2467
888.9834,0.2213
888.9876,0.2302
888.9917,0.2263
888.9958,0.2302
889.0000,0.2263
889.0041,0.2263
889.0082,0.2632
889.0124,0.2785
889.0165,0.2709
889.0206,0.2976
889.0248,0.2772
889.0289,0.3039
889.0330,0.3001
889.0372,0.2937
889.0413,0.2925
889.0454,0.2785
889.0495,0.2823
889.0537,0.2912
889.0578,0.2836
889.0619,0.2340
889.0661,0.2263
889.0702,0.2441
889.0743,0.2480
889.0785,0.2734
889.0826,0.2848
889.0867,0.2759
889.0909,0.3065
889.0950,0.3128
889.0991,0.3370
889.1033,0.3497
889.1074,0.3192
889.1115,0.3204
889.1157,0.2136
889.1198,0.2085
889.1239,0.1780
889.1281,0.2111
889.1322,0.2327
889.1363,0.2047
889.1405,0.2136
889.1446,0.1844
889.1487,0.1640
889.1529,0.1920
889.1570,0.1869
889.1611,0.1869
889.1653,0.2073
889.1694,0.2187
889.1735,0.2251
889.1776,0.2035
889.1818,0.1933
889.1859,0.2060
889.1900,0.2174
889.1942,0.2340
889.1983,0.2263
889.2024,0.2365
889.2066,0.2340
889.2107,0.2441
889.2148,0.2429
889.2190,0.2302
889.2231,0.2327
889.2272,0.2441
889.2314,0.2581
889.2355,0.2543
889.2396,0.2391
889.2438,0.2352
889.2479,0.2429
889.2520,0.2543
889.2562,0.2645
889.2603,0.2683
889.2644,0.2836
889.2686,0.2950
889.2727,0.2772
889.2768,0.2734
889.2810,0.2569
889.2851,0.2670
889.2892,0.2772
889.2934,0.2772
889.2975,0.2747
889.3016,0.2683
889.3057,0.2696
889.3099,0.2747
889.3140,0.3014
889.3181,0.2950
889.3223,0.2937
889.3264,0.3090
889.3305,0.3001
889.3347,0.3065
889.3388,0.3319
889.3429,0.3370
889.3471,0.3497
889.3512,0.3586
889.3553,0.3599
889.3595,0.3433
889.3636,0.3039
889.3677,0.2480
889.3719,0.2416
889.3760,0.2480
889.3801,0.2696
889.3843,0.3128
889.3884,0.3421
889.3925,0.3522
889.3967,0.3548
889.4008,0.3675
889.4049,0.3675
889.4091,0.3344
889.4132,0.3192
889.4173,0.3026
889.4215,0.2632
889.4256,0.2785
889.4297,0.2899
889.4338,0.2874
889.4380,0.3001
889.4421,0.2963
889.4462,0.3268
889.4504,0.3484
889.4545,0.3382
889.4586,0.3471
889.4628,0.3510
889.4669,0.3510
889.4710,0.3548
889.4752,0.3421
889.4793,0.3306
889.4834,0.3599
889.4876,0.2887
889.4917,0.2391
889.4958,0.2480
889.5000,0.2314
889.5041,0.2302
889.5082,0.2187
889.5124,0.2174
889.5165,0.2302
889.5206,0.2136
889.5248,0.2276
889.5289,0.2352
889.5330,0.2467
889.5372,0.2734
889.5413,0.2912
889.5454,0.3090
889.5495,0.3103
889.5537,0.2887
889.5578,0.3154
889.5619,0.3090
889.5661,0.3039
889.5702,0.3166
889.5743,0.3243
889.5785,0.3090
889.5826,0.2950
889.5867,0.3026
889.5909,0.3141
889.5950,0.3217
889.5991,0.3077
889.6033,0.3052
889.6074,0.3014
889.6115,0.3077
889.6157,0.2887
889.6198,0.2785
889.6239,0.2810
889.6281,0.2810
889.6322,0.2810
889.6363,0.2734
889.6405,0.2772
889.6446,0.2709
889.6487,0.2670
889.6529,0.2772
889.6570,0.2861
889.6611,0.2950
889.6653,0.2937
889.6694,0.2899
889.6735,0.3065
889.6776,0.2899
889.6818,0.2937
889.6859,0.2836
889.6900,0.2314
889.6942,0.2391
889.6983,0.2518
889.7024,0.2658
889.7066,0.2709
889.7107,0.2658
889.7148,0.2607
889.7190,0.2798
889.7231,0.2899
889.7272,0.2963
889.7314,0.3014
889.7355,0.3141
889.7396,0.3204
889.7438,0.3370
889.7479,0.3484
889.7520,0.3408
889.7562,0.3560
889.7603,0.3777
889.7644,0.3764
889.7686,0.3217
889.7727,0.2925
889.7768,0.2670
889.7810,0.2925
889.7851,0.2912
889.7892,0.2976
889.7934,0.3166
889.7975,0.3154
889.8016,0.3293
889.8057,0.3255
889.8099,0.3281
889.8140,0.3179
889.8181,0.3065
889.8223,0.3090
889.8264,0.2899
889.8305,0.2785
889.8347,0.2721
889.8388,0.2607
889.8429,0.2670
889.8471,0.2530
889.8512,0.2314
889.8553,0.2263
889.8595,0.2073
889.8636,0.2187
889.8677,0.2225
889.8719,0.2225
889.8760,0.2124
889.8801,0.2314
