# Exported by snowmicropyn 1.2.1 (git hash 25c665906cd9d26085fa9eab6ba842a7f4b41101)
distance [mm],force [N]
344.6363,0.1414
344.6405,0.1347
344.6446,0.1334
344.6487,0.1360
344.6529,0.1347
344.6570,0.1387
344.6611,0.1387
344.6653,0.1360
344.6694,0.1374
344.6735,0.1401
344.6777,0.1374
344.6818,0.1360
344.6859,0.1320
344.6901,0.1307
344.6942,0.1401
344.6983,0.1374
344.7025,0.1387
344.7066,0.1401
344.7107,0.1347
344.7149,0.1374
344.7190,0.1401
344.7231,0.1401
344.7273,0.1414
344.7314,0.1401
344.7355,0.1387
344.7397,0.1468
344.7438,0.1401
344.7479,0.1401
344.7521,0.1401
344.7562,0.1441
344.7603,0.1428
344.7644,0.1414
344.7686,0.1468
344.7727,0.1455
344.7768,0.1428
344.7810,0.1441
344.7851,0.1455
344.7892,0.1455
344.7934,0.1414
344.7975,0.1455
344.8016,0.1428
344.8058,0.1455
344.8099,0.1455
344.8140,0.1428
344.8182,0.1401
344.8223,0.1428
344.8264,0.1428
344.8306,0.1455
344.8347,0.1441
344.8388,0.1455
344.8430,0.1441
344.8471,0.1428
344.8512,0.1441
344.8554,0.1401
344.8595,0.1455
344.8636,0.1455
344.8678,0.1441
344.8719,0.1414
344.8760,0.1401
344.8802,0.1428
344.8843,0.1401
344.8884,0.1374
344.8925,0.1387
344.8967,0.1374
344.9008,0.1374
344.9049,0.1401
344.9091,0.1414
344.9132,0.1360
344.9173,0.1374
344.9215,0.1334
344.9256,0.1387
344.9297,0.1428
344.9339,0.1401
344.9380,0.1401
344.9421,0.1387
344.9463,0.1414
344.9504,0.1387
344.9545,0.1387
344.9587,0.1374
344.9628,0.1401
344.9669,0.1414
344.9711,0.1401
344.9752,0.1414
344.9793,0.1455
344.9835,0.1387
344.9876,0.1414
344.9917,0.1387
344.9959,0.1414
345.0000,0.1374
345.0041,0.1360
345.0083,0.1387
345.0124,0.1414
345.0165,0.1387
345.0206,0.1347
345.0248,0.1387
345.0289,0.1401
345.0330,0.1428
345.0372,0.1401
345.0413,0.1401
345.0454,0.1414
345.0496,0.1441
345.0537,0.1441
345.0578,0.1428
345.0620,0.1401
345.0661,0.1414
345.0702,0.1414
345.0744,0.1428
345.0785,0.1414
345.0826,0.1387
345.0868,0.1428
345.0909,0.1387
345.0950,0.1387
345.0992,0.1468
345.1033,0.1455
345.1074,0.1428
345.1116,0.1428
345.1157,0.1441
345.1198,0.1441
345.1240,0.1455
345.1281,0.1428
345.1322,0.1428
345.1363,0.1455
345.1405,0.1441
345.1446,0.1441
345.1487,0.1441
345.1529,0.1441
345.1570,0.1441
345.1611,0.1428
345.1653,0.1441
345.1694,0.1401
345.1735,0.1428
345.1777,0.1441
345.1818,0.1468
345.1859,0.1428
345.1901,0.1401
345.1942,0.1455
345.1983,0.1414
345.2025,0.1374
345.2066,0.1401
345.2107,0.1414
345.2149,0.1441
345.2190,0.1441
345.2231,0.1414
345.2273,0.1414
345.2314,0.1455
345.2355,0.1441
345.2397,0.1428
345.2438,0.1360
345.2479,0.1401
345.2521,0.1428
345.2562,0.1401
345.2603,0.1401
345.2644,0.1428
345.2686,0.1441
345.2727,0.1455
345.2768,0.1441
345.2810,0.1334
345.2851,0.1428
345.2892,0.1482
345.2934,0.1482
345.2975,0.1468
345.3016,0.1414
345.3058,0.1441
345.3099,0.1455
345.3140,0.1414
345.3182,0.1387
345.3223,0.1441
345.3264,0.1468
345.3306,0.1455
345.3347,0.1414
345.3388,0.1360
345.3430,0.1360
345.3471,0.1401
345.3512,0.1387
345.3554,0.1360
345.3595,0.1374
345.3636,0.1360
345.3678,0.1387
345.3719,0.1428
345.3760,0.1387
345.3802,0.1374
345.3843,0.1374
345.3884,0.1360
345.3925,0.1414
345.3967,0.1441
345.4008,0.1374
345.4049,0.1374
345.4091,0.1414
345.4132,0.1414
345.4173,0.1428
345.4215,0.1441
345.4256,0.1387
345.4297,0.1387
345.4339,0.1455
345.4380,0.1455
345.4421,0.1441
345.4463,0.1455
345.4504,0.1387
345.4545,0.1387
345.4587,0.1428
345.4628,0.1401
345.4669,0.1387
345.4711,0.1401
345.4752,0.1387
345.4793,0.1387
345.4835,0.1387
345.4876,0.1374
345.4917,0.1387
345.4959,0.1414
345.5000,0.1401
345.5041,0.1360
345.5082,0.1401
345.5124,0.1360
345.5165,0.1360
345.5206,0.1374
345.5248,0.1401
345.5289,0.1414
345.5330,0.1428
345.5372,0.1428
345.5413,0.1441
345.5454,0.1441
345.5496,0.1387
345.5537,0.1401
345.5578,0.1414
345.5620,0.1414
345.5661,0.1441
345.5702,0.1414
345.5744,0.1414
345.5785,0.1387
345.5826,0.1387
345.5868,0.1428
345.5909,0.1401
345.5950,0.1414
345.5992,0.1387
345.6033,0.1414
345.6074,0.1401
345.6116,0.1401
345.6157,0.1387
345.6198,0.1428
345.6240,0.1428
345.6281,0.1401
345.6322,0.1401
345.6363,0.1414
345.6405,0.1455
345.6446,0.1468
345.6487,0.1428
345.6529,0.1414
345.6570,0.1428
345.6611,0.1441
345.6653,0.1414
345.6694,0.1387
345.6735,0.1428
345.6777,0.1401
345.6818,0.1414
345.6859,0.1387
345.6901,0.1387
345.6942,0.1387
345.6983,0.1387
345.7025,0.1401
345.7066,0.1387
345.7107,0.1414
345.7149,0.1428
345.7190,0.1428
345.7231,0.1414
345.7273,0.1401
345.7314,0.1414
345.7355,0.1428
345.7397,0.1414
345.7438,0.1387
345.7479,0.1414
345.7521,0.1414
345.7562,0.1374
345.7603,0.1401
345.7644,0.1374
345.7686,0.1387
345.7727,0.1401
345.7768,0.1387
345.7810,0.1401
345.7851,0.1401
345.7892,0.1401
345.7934,0.1360
345.7975,0.1387
345.8016,0.1401
345.8058,0.1401
345.8099,0.1428
345.8140,0.1387
345.8182,0.1401
345.8223,0.1374
345.8264,0.1374
345.8306,0.1414
345.8347,0.1441
345.8388,0.1428
345.8430,0.1374
345.8471,0.1414
345.8512,0.1387
345.8554,0.1414
345.8595,0.1428
345.8636,0.1414
345.8678,0.1387
345.8719,0.1414
345.8760,0.1414
345.8802,0.1441
345.8843,0.1441
345.8884,0.1428
345.8925,0.1428
345.8967,0.1414
345.9008,0.1428
345.9049,0.1414
345.9091,0.1428
345.9132,0.1414
345.9173,0.1387
345.9215,0.1428
345.9256,0.1374
345.9297,0.1360
345.9339,0.1428
345.9380,0.1374
345.9421,0.1374
345.9463,0.1374
345.9504,0.1387
345.9545,0.1374
345.9587,0.1401
345.9628,0.1401
345.9669,0.1414
345.9711,0.1374
345.9752,0.1360
345.9793,0.1360
345.9835,0.1387
345.9876,0.1320
345.9917,0.1334
345.9959,0.1347
346.0000,0.1347
346.0041,0.1266
346.0082,0.1347
346.0124,0.1347
346.0165,0.1374
346.0206,0.1387
346.0248,0.1334
346.0289,0.1374
346.0330,0.1387
346.0372,0.1334
346.0413,0.1293
346.0454,0.1387
346.0496,0.1360
346.0537,0.1401
346.0578,0.1387
346.0620,0.1401
346.0661,0.1360
346.0702,0.1414
346.0744,0.1414
346.0785,0.1441
346.0826,0.1414
346.0868,0.1428
346.0909,0.1414
346.0950,0.1441
346.0992,0.1455
346.1033,0.1482
346.1074,0.1455
346.1116,0.1441
346.1157,0.1441
346.1198,0.1441
346.1240,0.1468
346.1281,0.1428
346.1322,0.1468
346.1363,0.1455
346.1405,0.1414
346.1446,0.1455
346.1487,0.1441
346.1529,0.1441
346.1570,0.1455
346.1611,0.1441
346.1653,0.1414
346.1694,0.1428
346.1735,0.1387
346.1777,0.1374
346.1818,0.1401
346.1859,0.1401
346.1901,0.1360
346.1942,0.1387
346.1983,0.1401
346.2025,0.1428
346.2066,0.1428
346.2107,0.1387
346.2149,0.1401
346.2190,0.1441
346.2231,0.1468
346.2273,0.1455
346.2314,0.1455
346.2355,0.1441
346.2397,0.1468
346.2438,0.1455
346.2479,0.1441
346.2521,0.1455
346.2562,0.1468
346.2603,0.1468
346.2644,0.1468
346.2686,0.1441
346.2727,0.1441
346.2768,0.1441
346.2810,0.1441
346.2851,0.1441
346.2892,0.1455
346.2934,0.1468
346.2975,0.1468
346.3016,0.1468
346.3058,0.1495
346.3099,0.1509
346.3140,0.1455
346.3182,0.1455
346.3223,0.1468
346.3264,0.1468
346.3306,0.1482
346.3347,0.1482
346.3388,0.1468
346.3430,0.1495
346.3471,0.1468
346.3512,0.1468
346.3554,0.1509
346.3595,0.1468
346.3636,0.1468
346.3678,0.1482
346.3719,0.1522
346.3760,0.1536
346.3802,0.1468
346.3843,0.1509
346.3884,0.1495
346.3925,0.1522
346.3967,0.1482
346.4008,0.1482
346.4049,0.1482
346.4091,0.1482
346.4132,0.1468
346.4173,0.1414
346.4215,0.1347
346.4256,0.1401
346.4297,0.1360
346.4339,0.1360
346.4380,0.1374
346.4421,0.1414
346.4463,0.1428
346.4504,0.1455
346.4545,0.1428
346.4587,0.1428
346.4628,0.1401
346.4669,0.1401
346.4711,0.1401
346.4752,0.1374
346.4793,0.1401
346.4835,0.1387
346.4876,0.1374
346.4917,0.1387
346.4959,0.1401
346.5000,0.1360
346.5041,0.1387
346.5082,0.1374
346.5124,0.1374
346.5165,0.1414
346.5206,0.1347
346.5248,0.1360
346.5289,0.1347
346.5330,0.1347
346.5372,0.1347
346.5413,0.1347
346.5454,0.1334
346.5496,0.1320
346.5537,0.1347
346.5578,0.1347
346.5620,0.1374
346.5661,0.1374
346.5702,0.1360
346.5744,0.1360
346.5785,0.1387
346.5826,0.1387
346.5868,0.1387
346.5909,0.1374
346.5950,0.1360
346.5992,0.1374
346.6033,0.1387
346.6074,0.1360
346.6116,0.1360
346.6157,0.1360
346.6198,0.1387
346.6240,0.1360
346.6281,0.1334
346.6322,0.1334
346.6363,0.1320
346.6405,0.1374
346.6446,0.1374
346.6487,0.1360
346.6529,0.1360
346.6570,0.1374
346.6611,0.1347
346.6653,0.1374
346.6694,0.1374
346.6735,0.1360
346.6777,0.1360
346.6818,0.1374
346.6859,0.1387
346.6901,0.1360
346.6942,0.1387
346.6983,0.1334
346.7025,0.1374
346.7066,0.1374
346.7107,0.1374
346.7149,0.1347
346.7190,0.1374
346.7231,0.1334
346.7273,0.1360
346.7314,0.1374
346.7355,0.1334
346.7397,0.1307
346.7438,0.1320
346.7479,0.1320
346.7521,0.1334
346.7562,0.1347
346.7603,0.1320
346.7644,0.1334
346.7686,0.1374
346.7727,0.1387
346.7768,0.1334
346.7810,0.1374
346.7851,0.1401
346.7892,0.1387
346.7934,0.1414
346.7975,0.1387
346.8016,0.1387
346.8058,0.1401
346.8099,0.1441
346.8140,0.1414
346.8182,0.1387
346.8223,0.1374
346.8264,0.1360
346.8306,0.1374
346.8347,0.1360
346.8388,0.1360
346.8430,0.1360
346.8471,0.1334
346.8512,0.1334
346.8554,0.1360
346.8595,0.1387
346.8636,0.1374
346.8678,0.1360
346.8719,0.1374
346.8760,0.1360
346.8802,0.1374
346.8843,0.1387
346.8884,0.1387
346.8925,0.1401
346.8967,0.1387
346.9008,0.1387
346.9049,0.1387
346.9091,0.1428
346.9132,0.1374
346.9173,0.1374
346.9215,0.1374
346.9256,0.1387
346.9297,0.1387
346.9339,0.1374
346.9380,0.1360
346.9421,0.1360
346.9463,0.1401
346.9504,0.1334
346.9545,0.1401
346.9587,0.1387
346.9628,0.1387
346.9669,0.1401
346.9711,0.1374
346.9752,0.1374
346.9793,0.1414
346.9835,0.1401
346.9876,0.1401
346.9917,0.1387
346.9959,0.1414
347.0000,0.1387
347.0041,0.1387
347.0082,0.1374
347.0124,0.1360
347.0165,0.1360
347.0206,0.1374
347.0248,0.1360
347.0289,0.1360
347.0330,0.1334
347.0372,0.1347
347.0413,0.1320
347.0454,0.1347
347.0496,0.1401
347.0537,0.1374
347.0578,0.1347
347.0620,0.1374
347.0661,0.1374
347.0702,0.1374
347.0744,0.1334
347.0785,0.1347
347.0826,0.1360
347.0868,0.1387
347.0909,0.1334
347.0950,0.1307
347.0992,0.1374
347.1033,0.1347
347.1074,0.1334
347.1116,0.1374
347.1157,0.1374
347.1198,0.1347
347.1240,0.1360
347.1281,0.1360
347.1322,0.1347
347.1363,0.1347
347.1405,0.1360
347.1446,0.1374
347.1487,0.1347
347.1529,0.1387
347.1570,0.1360
347.1611,0.1387
347.1653,0.1360
347.1694,0.1374
347.1735,0.1334
347.1777,0.1374
347.1818,0.1320
347.1859,0.1360
347.1901,0.1334
347.1942,0.1334
347.1983,0.1374
347.2025,0.1347
347.2066,0.1334
347.2107,0.1347
347.2149,0.1360
347.2190,0.1334
347.2231,0.1414
347.2273,0.1387
347.2314,0.1374
347.2355,0.1387
347.2397,0.1387
347.2438,0.1374
347.2479,0.1374
347.2521,0.1387
347.2562,0.1320
347.2603,0.1320
347.2644,0.1293
347.2686,0.1280
347.2727,0.1320
347.2768,0.1307
347.2810,0.1307
347.2851,0.1347
347.2892,0.1347
347.2934,0.1320
347.2975,0.1266
347.3016,0.1253
347.3058,0.1360
347.3099,0.1374
347.3140,0.1253
347.3182,0.1226
347.3223,0.1387
347.3264,0.1374
347.3306,0.1401
347.3347,0.1441
347.3388,0.1401
347.3430,0.1428
347.3471,0.1401
347.3512,0.1401
347.3554,0.1401
347.3595,0.1441
347.3636,0.1414
347.3678,0.1334
347.3719,0.1320
347.3760,0.1374
347.3802,0.1414
347.3843,0.1374
347.3884,0.1360
347.3925,0.1374
347.3967,0.1401
347.4008,0.1414
347.4049,0.1401
347.4091,0.1401
347.4132,0.1441
347.4173,0.1414
347.4215,0.1387
347.4256,0.1401
347.4297,0.1414
347.4339,0.1414
347.4380,0.1414
347.4421,0.1414
347.4463,0.1455
347.4504,0.1428
347.4545,0.1455
347.4587,0.1428
347.4628,0.1387
347.4669,0.1414
347.4711,0.1414
347.4752,0.1428
347.4793,0.1468
347.4835,0.1387
347.4876,0.1387
347.4917,0.1374
347.4959,0.1374
347.5000,0.1387
347.5041,0.1401
347.5082,0.1387
347.5124,0.1374
347.5165,0.1401
347.5206,0.1401
347.5248,0.1441
347.5289,0.1468
347.5330,0.1428
347.5372,0.1455
347.5413,0.1414
347.5454,0.1414
347.5496,0.1428
347.5537,0.1387
347.5578,0.1428
347.5620,0.1414
347.5661,0.1360
347.5702,0.1374
347.5744,0.1360
347.5785,0.1441
347.5826,0.1441
347.5868,0.1414
347.5909,0.1387
347.5950,0.1401
347.5992,0.1387
347.6033,0.1414
347.6074,0.1374
347.6116,0.1374
347.6157,0.1428
347.6198,0.1401
347.6240,0.1441
347.6281,0.1374
347.6322,0.1360
347.6363,0.1387
347.6405,0.1387
347.6446,0.1414
347.6487,0.1428
347.6529,0.1414
347.6570,0.1387
347.6611,0.1360
347.6653,0.1387
347.6694,0.1374
347.6735,0.1387
347.6777,0.1401
347.6818,0.1401
347.6859,0.1401
347.6901,0.1428
347.6942,0.1360
347.6983,0.1401
347.7025,0.1401
347.7066,0.1428
347.7107,0.1428
347.7149,0.1401
347.7190,0.1374
347.7231,0.1414
347.7273,0.1414
347.7314,0.1414
347.7355,0.1441
347.7397,0.1428
347.7438,0.1347
347.7479,0.1401
347.7521,0.1347
347.7562,0.1374
347.7603,0.1374
347.7644,0.1374
347.7686,0.1334
347.7727,0.1374
347.7768,0.1401
347.7810,0.1387
347.7851,0.1334
347.7892,0.1414
347.7934,0.1428
347.7975,0.1428
347.8016,0.1441
347.8058,0.1401
347.8099,0.1401
347.8140,0.1387
347.8182,0.1401
347.8223,0.1387
347.8264,0.1428
347.8306,0.1401
347.8347,0.1401
347.8388,0.1414
347.8430,0.1401
347.8471,0.1441
347.8512,0.1414
347.8554,0.1428
347.8595,0.1428
347.8636,0.1387
347.8678,0.1374
347.8719,0.1401
347.8760,0.1414
347.8802,0.1401
347.8843,0.1374
347.8884,0.1401
347.8925,0.1414
347.8967,0.1468
347.9008,0.1360
347.9049,0.1374
347.9091,0.1387
347.9132,0.1293
347.9173,0.1307
347.9215,0.1374
347.9256,0.1401
347.9297,0.1360
347.9339,0.1307
347.9380,0.1253
347.9421,0.1253
347.9463,0.1307
347.9504,0.1334
347.9545,0.1320
347.9587,0.1360
347.9628,0.1374
347.9669,0.1320
347.9711,0.1401
347.9752,0.1401
347.9793,0.1387
347.9835,0.1414
347.9876,0.1401
347.9917,0.1401
347.9959,0.1455
348.0000,0.1401
348.0041,0.1428
348.0082,0.1387
348.0124,0.1374
348.0165,0.1428
348.0206,0.1441
348.0248,0.1428
348.0289,0.1374
348.0330,0.1428
348.0372,0.1441
348.0413,0.1468
348.0454,0.1441
348.0496,0.1414
348.0537,0.1455
348.0578,0.1482
348.0620,0.1455
348.0661,0.1468
348.0702,0.1441
348.0744,0.1468
348.0785,0.1441
348.0826,0.1468
348.0868,0.1414
348.0909,0.1468
348.0950,0.1495
348.0992,0.1441
348.1033,0.1482
348.1074,0.1441
348.1116,0.1482
348.1157,0.1495
348.1198,0.1495
348.1240,0.1441
348.1281,0.1482
348.1322,0.1468
348.1363,0.1522
348.1405,0.1495
348.1446,0.1455
348.1487,0.1455
348.1529,0.1455
348.1570,0.1468
348.1611,0.1455
348.1653,0.1468
348.1694,0.1468
348.1735,0.1468
348.1777,0.1455
348.1818,0.1482
348.1859,0.1495
348.1901,0.1495
348.1942,0.1482
348.1983,0.1482
348.2025,0.1468
348.2066,0.1495
348.2107,0.1522
348.2149,0.1455
348.2190,0.1401
348.2231,0.1441
348.2273,0.1455
348.2314,0.1482
348.2355,0.1536
348.2397,0.1428
348.2438,0.1428
348.2479,0.1482
348.2521,0.1468
348.2562,0.1482
348.2603,0.1455
348.2644,0.1482
348.2686,0.1482
348.2727,0.1509
348.2768,0.1482
348.2810,0.1468
348.2851,0.1482
348.2892,0.1482
348.2934,0.1482
348.2975,0.1482
348.3016,0.1482
348.3058,0.1468
348.3099,0.1455
348.3140,0.1482
348.3182,0.1441
348.3223,0.1455
348.3264,0.1495
348.3306,0.1482
348.3347,0.1468
348.3388,0.1482
348.3430,0.1468
348.3471,0.1522
348.3512,0.1509
348.3554,0.1468
348.3595,0.1468
348.3636,0.1495
348.3678,0.1495
348.3719,0.1482
348.3760,0.1441
348.3802,0.1455
348.3843,0.1428
348.3884,0.1441
348.3925,0.1455
348.3967,0.1468
348.4008,0.1441
348.4049,0.1468
348.4091,0.1455
348.4132,0.1441
348.4173,0.1495
348.4215,0.1468
348.4256,0.1441
348.4297,0.1441
348.4339,0.1455
348.4380,0.1468
348.4421,0.1468
348.4463,0.1455
348.4504,0.1455
348.4545,0.1428
348.4587,0.1374
348.4628,0.1482
348.4669,0.1414
348.4711,0.1441
348.4752,0.1441
348.4793,0.1455
348.4835,0.1468
348.4876,0.1468
348.4917,0.1387
348.4959,0.1334
348.5000,0.1374
348.5041,0.1334
348.5082,0.1374
348.5124,0.1387
348.5165,0.1360
348.5206,0.1374
348.5248,0.1347
348.5289,0.1360
348.5330,0.1401
348.5372,0.1374
348.5413,0.1334
348.5454,0.1334
348.5496,0.1387
348.5537,0.1414
348.5578,0.1414
348.5620,0.1374
348.5661,0.1401
348.5702,0.1401
348.5744,0.1401
348.5785,0.1441
348.5826,0.1455
348.5868,0.1455
348.5909,0.1401
348.5950,0.1414
348.5992,0.1441
348.6033,0.1428
348.6074,0.1441
348.6116,0.1441
348.6157,0.1401
348.6198,0.1414
348.6240,0.1428
348.6281,0.1482
348.6322,0.1482
348.6363,0.1482
348.6405,0.1495
348.6446,0.1468
348.6487,0.1455
348.6529,0.1468
348.6570,0.1468
348.6611,0.1468
348.6653,0.1468
348.6694,0.1455
348.6735,0.1482
348.6777,0.1468
348.6818,0.1414
348.6859,0.1428
348.6901,0.1441
348.6942,0.1387
348.6983,0.1455
348.7025,0.1441
348.7066,0.1428
348.7107,0.1455
348.7149,0.1441
348.7190,0.1441
348.7231,0.1441
348.7273,0.1441
348.7314,0.1414
348.7355,0.1441
348.7397,0.1401
348.7438,0.1414
348.7479,0.1414
348.7521,0.1441
348.7562,0.1428
348.7603,0.1428
348.7644,0.1441
348.7686,0.1441
348.7727,0.1482
348.7768,0.1495
348.7810,0.1468
348.7851,0.1455
348.7892,0.1441
348.7934,0.1414
348.7975,0.1387
348.8016,0.1428
348.8058,0.1374
348.8099,0.1387
348.8140,0.1401
348.8182,0.1374
348.8223,0.1428
348.8264,0.1414
348.8306,0.1414
348.8347,0.1414
348.8388,0.1414
348.8430,0.1441
348.8471,0.1441
348.8512,0.1441
348.8554,0.1455
348.8595,0.1414
348.8636,0.1387
348.8678,0.1401
348.8719,0.1401
348.8760,0.1374
348.8802,0.1414
348.8843,0.1428
348.8884,0.1374
348.8925,0.1401
348.8967,0.1401
348.9008,0.1428
348.9049,0.1428
348.9091,0.1414
348.9132,0.1414
348.9173,0.1401
348.9215,0.1428
348.9256,0.1414
348.9297,0.1414
348.9339,0.1428
348.9380,0.1401
348.9421,0.1468
348.9463,0.1401
348.9504,0.1441
348.9545,0.1401
348.9587,0.1414
348.9628,0.1414
348.9669,0.1482
348.9711,0.1441
348.9752,0.1455
348.9793,0.1455
348.9835,0.1428
348.9876,0.1441
348.9917,0.1441
348.9959,0.1455
349.0000,0.1428
349.0041,0.1455
349.0082,0.1334
349.0124,0.1428
349.0165,0.1374
349.0206,0.1387
349.0248,0.1401
349.0289,0.1374
349.0330,0.1414
349.0372,0.1387
349.0413,0.1387
349.0454,0.1428
349.0496,0.1414
349.0537,0.1428
349.0578,0.1428
349.0620,0.1401
349.0661,0.1441
349.0702,0.1414
349.0744,0.1414
349.0785,0.1387
349.0826,0.1334
349.0868,0.1347
349.0909,0.1334
349.0950,0.1387
349.0992,0.1401
349.1033,0.1374
349.1074,0.1387
349.1116,0.1360
349.1157,0.1387
349.1198,0.1414
349.1240,0.1387
349.1281,0.1374
349.1322,0.1374
349.1363,0.1414
349.1405,0.1428
349.1446,0.1428
349.1487,0.1441
349.1529,0.1441
349.1570,0.1455
349.1611,0.1441
349.1653,0.1455
349.1694,0.1441
349.1735,0.1441
349.1777,0.1441
349.1818,0.1455
349.1859,0.1441
349.1901,0.1441
349.1942,0.1495
349.1983,0.1455
349.2025,0.1401
349.2066,0.1387
349.2107,0.1414
349.2149,0.1455
349.2190,0.1441
349.2231,0.1468
349.2273,0.1428
349.2314,0.1428
349.2355,0.1401
349.2397,0.1455
349.2438,0.1495
349.2479,0.1441
349.2521,0.1428
349.2562,0.1387
349.2603,0.1428
349.2644,0.1455
349.2686,0.1455
349.2727,0.1387
349.2768,0.1401
349.2810,0.1428
349.2851,0.1441
349.2892,0.1441
349.2934,0.1428
349.2975,0.1428
349.3016,0.1455
349.3058,0.1414
349.3099,0.1428
349.3140,0.1455
349.3182,0.1428
349.3223,0.1414
349.3264,0.1401
349.3306,0.1414
349.3347,0.1401
349.3388,0.1441
349.3430,0.1428
349.3471,0.1428
349.3512,0.1401
349.3554,0.1428
349.3595,0.1428
349.3636,0.1455
349.3678,0.1455
349.3719,0.1414
349.3760,0.1468
349.3802,0.1495
349.3843,0.1482
349.3884,0.1495
349.3925,0.1468
349.3967,0.1455
349.4008,0.1455
349.4049,0.1441
349.4091,0.1414
349.4132,0.1468
349.4173,0.1455
349.4215,0.1428
349.4256,0.1414
349.4297,0.1441
349.4339,0.1401
349.4380,0.1428
349.4421,0.1401
349.4463,0.1387
349.4504,0.1387
349.4545,0.1387
349.4587,0.1387
349.4628,0.1387
349.4669,0.1387
349.4711,0.1360
349.4752,0.1401
349.4793,0.1387
349.4835,0.1387
349.4876,0.1401
349.4917,0.1387
349.4959,0.1360
349.5000,0.1428
349.5041,0.1428
349.5082,0.1401
349.5124,0.1428
349.5165,0.1401
349.5206,0.1428
349.5248,0.1455
349.5289,0.1468
349.5330,0.1482
349.5372,0.1495
349.5413,0.1482
349.5454,0.1509
349.5496,0.1468
349.5537,0.1455
349.5578,0.1468
349.5620,0.1509
349.5661,0.1482
349.5702,0.1414
349.5744,0.1455
349.5785,0.1441
349.5826,0.1428
349.5868,0.1455
349.5909,0.1455
349.5950,0.1441
349.5992,0.1428
349.6033,0.1414
349.6074,0.1414
349.6116,0.1441
349.6157,0.1428
349.6198,0.1428
349.6240,0.1441
349.6281,0.1455
349.6322,0.1428
349.6363,0.1455
349.6405,0.1441
349.6446,0.1414
349.6487,0.1482
349.6529,0.1428
349.6570,0.1441
349.6611,0.1455
349.6653,0.1401
349.6694,0.1428
349.6735,0.1441
349.6777,0.1441
349.6818,0.1414
349.6859,0.1428
349.6901,0.1401
349.6942,0.1441
349.6983,0.1428
349.7025,0.1360
349.7066,0.1401
349.7107,0.1414
349.7149,0.1374
349.7190,0.1414
349.7231,0.1374
349.7273,0.1387
349.7314,0.1455
349.7355,0.1414
349.7397,0.1374
349.7438,0.1374
349.7479,0.1387
349.7521,0.1360
349.7562,0.1414
349.7603,0.1401
349.7644,0.1387
349.7686,0.1401
349.7727,0.1401
349.7768,0.1441
349.7810,0.1441
349.7851,0.1441
349.7892,0.1401
349.7934,0.1441
349.7975,0.1441
349.8016,0.1482
349.8058,0.1468
349.8099,0.1468
349.8140,0.1441
349.8182,0.1468
349.8223,0.1441
349.8264,0.1455
349.8306,0.1482
349.8347,0.1455
349.8388,0.1441
349.8430,0.1468
349.8471,0.1428
349.8512,0.1468
349.8554,0.1414
349.8595,0.1428
349.8636,0.1401
349.8678,0.1428
349.8719,0.1414
349.8760,0.1428
349.8802,0.1428
349.8843,0.1468
349.8884,0.1441
349.8925,0.1441
349.8967,0.1441
349.9008,0.1482
349.9049,0.1522
349.9091,0.1482
349.9132,0.1495
349.9173,0.1495
349.9215,0.1495
349.9256,0.1495
349.9297,0.1509
349.9339,0.1482
349.9380,0.1509
349.9421,0.1428
349.9463,0.1482
349.9504,0.1495
349.9545,0.1468
349.9587,0.1468
349.9628,0.1482
349.9669,0.1428
349.9711,0.1468
349.9752,0.1482
349.9793,0.1441
349.9835,0.1482
349.9876,0.1495
349.9917,0.1468
349.9959,0.1509
350.0000,0.1495
350.0041,0.1482
350.0082,0.1522
350.0124,0.1468
350.0165,0.1549
350.0206,0.1509
350.0248,0.1522
350.0289,0.1536
350.0330,0.1522
350.0372,0.1455
350.0413,0.1455
350.0454,0.1495
350.0496,0.1441
350.0537,0.1468
350.0578,0.1455
350.0620,0.1482
350.0661,0.1468
350.0702,0.1468
350.0744,0.1441
350.0785,0.1428
350.0826,0.1441
350.0868,0.1441
350.0909,0.1401
350.0950,0.1387
350.0992,0.1401
350.1033,0.1455
350.1074,0.1441
350.1116,0.1468
350.1157,0.1455
350.1198,0.1441
350.1240,0.1414
350.1281,0.1509
350.1322,0.1495
350.1363,0.1428
350.1405,0.1441
350.1446,0.1455
350.1487,0.1455
350.1529,0.1482
350.1570,0.1428
350.1611,0.1428
350.1653,0.1428
350.1694,0.1401
350.1735,0.1414
350.1777,0.1401
350.1818,0.1468
350.1859,0.1428
350.1901,0.1428
350.1942,0.1387
350.1983,0.1441
350.2025,0.1414
350.2066,0.1414
350.2107,0.1414
350.2149,0.1468
350.2190,0.1468
350.2231,0.1428
350.2273,0.1414
350.2314,0.1441
350.2355,0.1441
350.2397,0.1401
350.2438,0.1387
350.2479,0.1414
350.2521,0.1441
350.2562,0.1414
350.2603,0.1401
350.2644,0.1441
350.2686,0.1414
350.2727,0.1414
350.2768,0.1428
350.2810,0.1387
350.2851,0.1455
350.2892,0.1414
350.2934,0.1401
350.2975,0.1441
350.3016,0.1414
350.3058,0.1414
350.3099,0.1414
350.3140,0.1401
350.3182,0.1401
350.3223,0.1428
350.3264,0.1401
350.3306,0.1387
350.3347,0.1414
350.3388,0.1401
350.3430,0.1401
350.3471,0.1387
350.3512,0.1414
350.3554,0.1387
350.3595,0.1401
350.3636,0.1387
350.3678,0.1401
350.3719,0.1414
350.3760,0.1401
350.3802,0.1414
350.3843,0.1428
350.3884,0.1387
